,path,source_text,pred_text,ref_text,ASR_BLEU
560,common_voice_es_19657633.mp3,en dicho periodo cosechó cuatro derrotas y un empate,in this spirit he took the fruits of the amphitheatre,that period harvested four defeats and one draw,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8)
561,common_voice_es_19667603.mp3,actualmente es profesor de la universidad de stanford,he is correctly professor of stamford university,he is currently a teacher at standford university,BLEU = 12.60 42.9/16.7/10.0/6.2 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
562,common_voice_es_19637419.mp3,los computadores pueden realizar ambos controles secuenciales y de retroalimentación,computer race can realize both controls and mature a modification,computers have the function to make both things sequential and feedback controls,BLEU = 4.52 30.0/5.6/3.1/1.8 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12)
563,common_voice_es_19135068.mp3,en otras palabras es indistinguible topológicamente del cubo unitario de dimensión infinitamente contable,in other words it is indistinguishably typically the unitary cubic dimensions infinitely constable,in other words it is topologically indistinguishable of the unit cube of infinitely countable dimension,BLEU = 26.97 53.8/33.3/27.3/20.0 (BP = 0.857 ratio = 0.867 hyp_len = 13 ref_len = 15)
564,common_voice_es_19644774.mp3,demóstenes aparece envejecido en tensión el rostro marcado por una profunda concentración,the emissary appears enveloping in faction the rostrum marked by profound concentration,demosthenes appears aged in tension the face characterized by a deep concentration,BLEU = 5.06 41.7/4.5/2.5/1.4 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12)
565,common_voice_es_19637653.mp3,hedges está casado con la actriz canadiense eunice wong,x is married to the canadian actress genus one,hedges is married to the canadian actress eunice wong,BLEU = 58.74 66.7/62.5/57.1/50.0 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
566,common_voice_es_19783040.mp3,pude ser tratado por trabajo en caliente reconstruyendo la pieza nuevamente,it should be treated by work in the construction of the new piece,it may be treated for hot work reconstructing the piece again,BLEU = 8.13 46.2/8.3/4.5/2.5 (BP = 1.000 ratio = 1.182 hyp_len = 13 ref_len = 11)
567,common_voice_es_19647930.mp3,en esta ciudad culminó su educación primaria y secundaria,in this city his primary and secondary education increased,this is the city where he studied primary and secondary school,BLEU = 16.15 55.6/25.0/14.3/8.3 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11)
568,common_voice_es_19603789.mp3,se alimenta de peces y caracoles,if hes on fishing caracols,it eats fish and snails,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
569,common_voice_es_19765197.mp3,incluso manifestó que a ellos tampoco les agradaba su esposa,he included a manifest that they didnt like his wife,he even affirmed that they did not like his wife either,BLEU = 18.60 60.0/33.3/12.5/7.1 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11)
570,common_voice_es_19640507.mp3,realizó sus estudios en el colegio san ignacio,he made his studies at the synagosia college,he completed his studies at san ignacio school,BLEU = 22.09 50.0/28.6/16.7/10.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8)
571,common_voice_es_19971093.mp3,fue apodado con el nombre de el divino,it was approdited with the name of el devina,he was nicknamed el divino,BLEU = 5.67 22.2/6.2/3.6/2.1 (BP = 1.000 ratio = 1.800 hyp_len = 9 ref_len = 5)
572,common_voice_es_19744818.mp3,la película recibió buenas críticas,movie receipts,the movie received good reviews from the critics,BLEU = 2.49 50.0/50.0/0.0/0.0 (BP = 0.050 ratio = 0.250 hyp_len = 2 ref_len = 8)
573,common_voice_es_19597054.mp3,tienen dos hijos cecilia y gonzalo,they have two children cecilia and gonzalo,they have got two kids cecilia and gonzalo,BLEU = 27.89 85.7/50.0/20.0/12.5 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
574,common_voice_es_19637780.mp3,la ciudad de caracas conforma la mayor concentración urbana del país,city of caracas forms the largest suburban concentration of the country,caracas is the countrys biggest urban development,BLEU = 4.46 18.2/5.0/2.8/1.6 (BP = 1.000 ratio = 1.571 hyp_len = 11 ref_len = 7)
575,common_voice_es_19739433.mp3,lo que definiría el concepto de concurso o rivalidad de compradores y vendedores,concept of concurrence or reality from praetors and vendors is defined,that would define the concept of competition or rivalry between buyers and sellers,BLEU = 7.43 36.4/10.0/5.6/3.1 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13)
576,common_voice_es_19439347.mp3,marina y sus anguilas logran encontrar al grupo y los atacan,marina and her embryos will find the group and attack them,marina and her eels manage to find the group and they attack them,BLEU = 31.53 81.8/60.0/33.3/12.5 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13)
577,common_voice_es_19661827.mp3,la estructura consiste en tres arcos gemelos con el tablero apoyado sobre pilastras,the structure consists of three gamulish arches with the tables put on pilasters,the structure consists of three identical arches the board resting over pilasters,BLEU = 32.52 61.5/33.3/27.3/20.0 (BP = 1.000 ratio = 1.083 hyp_len = 13 ref_len = 12)
578,common_voice_es_19636593.mp3,es inaceptable injustificado y muy poco acertado para lograr sus objetivos,is inaccessible justified and very poorly asserted by looking at its objectives,it is unacceptable unjustified and unfortunate for achieving its goals,BLEU = 4.46 25.0/4.5/2.5/1.4 (BP = 1.000 ratio = 1.200 hyp_len = 12 ref_len = 10)
579,common_voice_es_19670198.mp3,juan carlos casariego se casó muy joven y de esa unión nacieron tres hijos,the colossus cassio was married very young and this union was three children,juan carlos casariego married young and from that union three children were born,BLEU = 9.67 46.2/16.7/4.5/2.5 (BP = 1.000 ratio = 1.000 hyp_len = 13 ref_len = 13)
580,common_voice_es_19687823.mp3,tras la victoria el movimiento antinuclear mexicano perdió importancia,after victory the ante nuptial messican movement lost importance,after the victory the mexican antinuclear movement lost meaning,BLEU = 14.26 55.6/25.0/7.1/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
581,common_voice_es_19768670.mp3,fue parte de la comisión primera de la cámara,he was prime minister of camerons committee,they were members of the chambers main commission,BLEU = 5.69 14.3/8.3/5.0/3.1 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
582,common_voice_es_19638441.mp3,tiene un video dirigido por roman coppola,it has a vidio directed by roman capula,they have a video directed by roman coppola,BLEU = 22.09 50.0/28.6/16.7/10.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8)
583,common_voice_es_19762402.mp3,no es característica la atrofia marcada sino moderada y secundaria al desuso,it is not characteristic of the marked trophy but moderation in secondaries,marked atrophy is not characteristic but rather moderate and secondary to lack of use,BLEU = 12.69 50.0/18.2/10.0/5.6 (BP = 0.846 ratio = 0.857 hyp_len = 12 ref_len = 14)
584,common_voice_es_19695306.mp3,la derrota fue completa y la seguridad de septimania quedó asegurada,disruption was complete and the security of saturnia continued,the defeat was overwhelming and septimania thus remained safe,BLEU = 6.27 33.3/6.2/3.6/2.1 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
585,common_voice_es_19744069.mp3,para conseguirlo el proceso se divide en diferentes etapas,the process is divided into different stages,in order to achieve it the process is divided in different stages,BLEU = 23.93 85.7/66.7/40.0/25.0 (BP = 0.490 ratio = 0.583 hyp_len = 7 ref_len = 12)
586,common_voice_es_19121723.mp3,pertenece a la intendencia de canelones municipio de sauce,it belongs to the intendant of canons the municipality of souls,the town of sauce belongs to the municipality of canelones,BLEU = 24.38 63.6/40.0/22.2/6.2 (BP = 1.000 ratio = 1.100 hyp_len = 11 ref_len = 10)
587,common_voice_es_18407985.mp3,ivan pérez no vendrá de excursión,i am sorry you will not go to excursion,ivan pérez wont come on the expedition,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.286 hyp_len = 9 ref_len = 7)
588,common_voice_es_19659632.mp3,en australia y nueva zelanda son marcas populares sara lee o betty crocker,australia and new zealand are popular marcus aurelius betty crocker,in australia and new zealand sara lee and betty croker are popular brands,BLEU = 24.05 70.0/44.4/25.0/14.3 (BP = 0.741 ratio = 0.769 hyp_len = 10 ref_len = 13)
589,common_voice_es_20066179.mp3,al final de la temporada fue seleccionado al equipo allrookie de baseball america,at the end of the season he was selected as the orochy team of baseball america,at the end of the season was selected the all rookie team to baseball america,BLEU = 38.98 75.0/46.7/28.6/23.1 (BP = 1.000 ratio = 1.067 hyp_len = 16 ref_len = 15)
590,common_voice_es_18308859.mp3,te veo muy arreglada  ¿ has quedado con alguien ,do you think its very dangerous to have it without a gun,i see you very well dressed are you going to see anyone,BLEU = 4.46 25.0/4.5/2.5/1.4 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12)
591,common_voice_es_19699017.mp3,el arte de la portada fue realizado por dennis dread,the arch of the door was made by denis,dennis dread designed the cover art,BLEU = 4.77 11.1/6.2/3.6/2.1 (BP = 1.000 ratio = 1.500 hyp_len = 9 ref_len = 6)
592,common_voice_es_19669602.mp3,al circuito de assen se le considerada la catedral del motociclismo,the motto cyclos cathedral is considered the cyc,t t circuit assen is referred to as the cathedral of motorcycling,BLEU = 4.41 37.5/7.1/4.2/2.5 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12)
593,common_voice_es_19607924.mp3,el caso continúa en investigación,case continues an investigation,the case is still under investigation,BLEU = 11.52 50.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6)
594,common_voice_es_19308133.mp3,profesor en la universidad de extremadura,professor at exeter university,extremadura university professor,BLEU = 19.00 50.0/16.7/12.5/12.5 (BP = 1.000 ratio = 1.333 hyp_len = 4 ref_len = 3)
595,common_voice_es_20093270.mp3,la portada fue revelada a los pocos días,the door was revealed a few days later,the front page was disclosed shorty after,BLEU = 6.57 25.0/7.1/4.2/2.5 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7)
596,common_voice_es_19657974.mp3,herbert era muy popular en la corte francesa y mostró una considerable habilidad diplomática,herbert was very popular in the french court and showed considerable diplomatic ability,herbert was very popular in the french court and showed considerable diplomatic skills,BLEU = 91.22 92.3/91.7/90.9/90.0 (BP = 1.000 ratio = 1.000 hyp_len = 13 ref_len = 13)
597,common_voice_es_18588319.mp3,¡ es ella la salambó de los palacios de tequil,its from the salamander of ticco palace,thats her the salambo of the palaces of tequil,BLEU = 5.87 28.6/8.3/5.0/3.1 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
598,common_voice_es_19646281.mp3,se estrenó en los cines japoneses por la distribuidora warner bros,is used in japanese signs by one of the brass distributor,it was premiered in japanese cinemas by warner bros distribution company,BLEU = 8.30 27.3/10.0/5.6/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11)
599,common_voice_es_19314487.mp3,cráteres más pequeños se encuentran a lo largo del borde en el noreste,most small craters are located on the edge of the border in the north,smaller craters are located along the rim in the northeast part,BLEU = 13.91 42.9/23.1/8.3/4.5 (BP = 1.000 ratio = 1.273 hyp_len = 14 ref_len = 11)
600,common_voice_es_19713631.mp3,finalmente se instaló en madrid en el barrio residencial de puerta de hierro,finally they installed madrid in the residential neighborhood of presidio,he finally settled in madrid in the residential neighborhood of puerta de hierro,BLEU = 39.80 70.0/55.6/50.0/42.9 (BP = 0.741 ratio = 0.769 hyp_len = 10 ref_len = 13)
601,common_voice_es_19717591.mp3,por razones políticas ni irlanda ni francia adoptaron oficialmente la referencia horaria de greenwich,for political reasons nelson and france adopted officially the greenwich refuge,both ireland and france havent formally implemented the greenwich time zone reference due to political circumstances,BLEU = 7.11 45.5/20.0/5.6/3.1 (BP = 0.635 ratio = 0.688 hyp_len = 11 ref_len = 16)
602,common_voice_es_19426469.mp3,las dos familias se distinguen fácilmente por la venación de sus alas,two families are mainly distinguished by the veneration of their souls,both families are easily distinguished by the venation of its wings,BLEU = 18.36 54.5/30.0/11.1/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11)
603,common_voice_es_19628401.mp3,fue la primera mujer en ocupar este puesto en la capital malagueña,she was the first woman to occupy this position in the malaguena capital,she was the first woman in malaga capital city to take up that position,BLEU = 31.02 69.2/33.3/27.3/20.0 (BP = 0.926 ratio = 0.929 hyp_len = 13 ref_len = 14)
604,common_voice_es_19670205.mp3,norman se convierte en su madre estando ebrio y durante la resaca,ormond was converted in his mother and was born in april and during the rest,norman becomes his mother while he is drunk and during the hangover,BLEU = 12.30 33.3/21.4/7.7/4.2 (BP = 1.000 ratio = 1.250 hyp_len = 15 ref_len = 12)
605,common_voice_es_19151703.mp3,la música original de la película fue escrita por howard shore,the original music of the movie was written by howitzer,the original sound track of the movie was written by howard shore,BLEU = 47.60 80.0/66.7/50.0/42.9 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12)
606,common_voice_es_19658928.mp3,se confunde a veces con la diosa vaca bat,is confusd as well as with the dialogue of acrobat,sometimes mistaken for bat the cow goddess,BLEU = 4.20 10.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.429 hyp_len = 10 ref_len = 7)
607,common_voice_es_18339773.mp3,manos del mar que se agarraban a la barca ,man of the sea which was sung to the bar,sea hands that hold on to the ship,BLEU = 9.29 30.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8)
608,common_voice_es_18960774.mp3,hace frío en el tren y la megafonía se siente muy mal,has a cold in the train and the megaphone is very small,its cold on the train and the megaphone is very bad,BLEU = 53.32 66.7/54.5/50.0/44.4 (BP = 1.000 ratio = 1.091 hyp_len = 12 ref_len = 11)
609,common_voice_es_18630676.mp3,qué fresca más agradable,is more endurable than fresh,what a nice coolness,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
610,common_voice_es_19758797.mp3,sus colores son el verde y el rojo tal cual como su nombre dice,their colours are the red and the red as their names are,its colors are green and red just like the name says,BLEU = 4.79 33.3/4.5/2.5/1.4 (BP = 1.000 ratio = 1.091 hyp_len = 12 ref_len = 11)
611,common_voice_es_19700193.mp3,es pues parte de la cuenca hidrográfica del dvina septentrional,it is then part of the hieroglyphic quanco delvinus subternus,it is part of the dvina septentrional river basin,BLEU = 19.64 50.0/33.3/12.5/7.1 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9)
612,common_voice_es_19551851.mp3,prestaba especial atención a las manos,with special attention to the hands,he she paid special attention to hands,BLEU = 27.48 66.7/40.0/25.0/16.7 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7)
613,common_voice_es_20027130.mp3,convertido al cristianismo fue martirizado por su fe,averted to christianism he was martyrized by his faith,converted to christianity he was tormented because of his faith,BLEU = 12.76 55.6/25.0/7.1/4.2 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10)
614,common_voice_es_19668918.mp3,estudió comunicación audiovisual en la universidad de puerto rico en arecibo,the study of visual communication at porto rico university in rysburg,he studied audiovisual communication at the university of puerto rico in arecibo,BLEU = 9.36 63.6/10.0/5.6/3.1 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12)
615,common_voice_es_19601704.mp3,eso permitió un aumento de la población considerable,this had a considerable increase in population,a considerable increase in population happened as a result of this,BLEU = 36.34 85.7/66.7/60.0/50.0 (BP = 0.565 ratio = 0.636 hyp_len = 7 ref_len = 11)
616,common_voice_es_19664278.mp3,un ejemplo de químicos muy necesitados eran los tintes para sensibilizar películas fotográficas,the chemicals most needed were the tints to feel photographic films,tints for sensitizing photographic film are an example of widely used chemicals,BLEU = 4.50 27.3/5.0/2.8/1.6 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12)
617,common_voice_es_19623285.mp3,la nueva tecnología combina velocidad y calidad de impresión y consecuentemente motiva la lectura,in the technology combines velocity and impression velocity and consequently motivates the lecture,the new technology combines print speed and quality and as a consequence motives reading,BLEU = 7.19 38.5/8.3/4.5/2.5 (BP = 0.926 ratio = 0.929 hyp_len = 13 ref_len = 14)
618,common_voice_es_19771492.mp3,esta actividad demostró no ser rentable y se suspendió al final de la temporada,his activities showed no rental and was suspended at the end of the season,this activity proved not to be profitable so it was suspended at the end of the season,BLEU = 41.51 57.1/53.8/50.0/45.5 (BP = 0.807 ratio = 0.824 hyp_len = 14 ref_len = 17)
619,common_voice_es_19652910.mp3,ha habido muchos anarquistas judíos,there have been many jewish anarchists,there has been many jewish anarchists,BLEU = 53.73 83.3/60.0/50.0/33.3 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
620,common_voice_es_19609150.mp3,casas levantadas con las características principales del somontano aunque no siguen un carácter unitario,van helsing with the main characteristics of samaritan or the knotty unitary character,these houses have been built with the main somantano characteristics even though they do not follow a single nature,BLEU = 7.79 30.8/16.7/9.1/5.0 (BP = 0.630 ratio = 0.684 hyp_len = 13 ref_len = 19)
621,common_voice_es_19132156.mp3,entre sus formadores destacaron los artistas españoles alejandro sánchez felipe y cristóbal ruiz,ireneuss former actors the spanish artists olympius and crispinus were noted,among their trainers the spanish artists alejandro sanchez felipe and cristobal ruiz stood out,BLEU = 11.41 36.4/20.0/11.1/6.2 (BP = 0.761 ratio = 0.786 hyp_len = 11 ref_len = 14)
622,common_voice_es_19711217.mp3,obtuvo su doctorado por la universidad de bonn,he obtained his daughter for the university of bonn,graduated with a p h d from the university of bonn,BLEU = 23.90 44.4/37.5/28.6/16.7 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11)
623,common_voice_es_19695434.mp3,el telescopio es de hecho más antiguo que el edificio,the telescope has been more ancient than the building,the telescope is in fact older than the building,BLEU = 22.32 55.6/37.5/14.3/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
624,common_voice_es_19725187.mp3,los vestuarios no son remodelados,the vestments are not remarkable,dressing rooms are not remodeled,BLEU = 21.36 40.0/25.0/16.7/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
625,common_voice_es_19599051.mp3,el ferry es un icono en la cultura puertorriqueña,how far is economy in porcelain,the ferry is an icon in the puerto rican culture,BLEU = 4.96 33.3/10.0/6.2/4.2 (BP = 0.513 ratio = 0.600 hyp_len = 6 ref_len = 10)
626,common_voice_es_19739226.mp3,es el primer primate tropical para el cual se ha demostrado su hibernación,it is the first tropical climate for which it has demonstrated its aberration,it is the first tropical mammal and only primate in which hibernation has been demonstrated,BLEU = 27.89 61.5/33.3/27.3/20.0 (BP = 0.857 ratio = 0.867 hyp_len = 13 ref_len = 15)
627,common_voice_es_19636729.mp3,el vídeo muestra a ryan key siendo transportado hacia distintos lugares,the video shows rye and key being transported to different places,the video shows ryan key being transported to different locations,BLEU = 46.92 72.7/60.0/44.4/25.0 (BP = 1.000 ratio = 1.100 hyp_len = 11 ref_len = 10)
628,common_voice_es_19670168.mp3,finalmente esas respuestas se ordenan basándose en diferentes criterios,finally these requests are ordered based on different points,finally those answers are ordered based on different criteria,BLEU = 46.71 66.7/50.0/42.9/33.3 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
629,common_voice_es_19956451.mp3,john está casado con christine cooper una maestra,one is married to christine cooper and master,john is married to christine cooper a teacher,BLEU = 51.70 62.5/57.1/50.0/40.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8)
630,common_voice_es_20039218.mp3,retoma la tonalidad de fa menor y muestra una estructura de rondó,we are told of the fossil malady in manner and shows a rounded structure,it retakes the f minor and shows a round structure,BLEU = 12.01 35.7/15.4/8.3/4.5 (BP = 1.000 ratio = 1.400 hyp_len = 14 ref_len = 10)
631,common_voice_es_19632026.mp3,el actual estadio del sporting ha sido nombrado en su honor,the current sporting stadium has been named in its honor,the current stadium of sporting was named in his honor,BLEU = 13.65 70.0/22.2/6.2/3.6 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
632,common_voice_es_19769493.mp3,la causa de la flotabilidad no es el agua desplazada,the cause of the fadashibly is not the displaced water,the buoyancy cause its not the displaced water,BLEU = 29.07 60.0/33.3/25.0/14.3 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8)
633,common_voice_es_19724888.mp3,las codornices migratorias consumen grandes cantidades de cicuta una causa conocida de rabdomiólisis,the migratory epidemics consume great quantities of sequoia causticus known as drasimilius,the migratory quails consume a great amount of hemlock a known cause of rhabdomyolysis,BLEU = 7.55 50.0/9.1/5.0/2.8 (BP = 0.846 ratio = 0.857 hyp_len = 12 ref_len = 14)
634,common_voice_es_18886099.mp3,las sienes parecían prolongarse inmensamente bajo la toca,he seemed to be walking immensely under the table,temples seem to lengthen greatly under the mouth,BLEU = 10.55 33.3/12.5/7.1/4.2 (BP = 1.000 ratio = 1.125 hyp_len = 9 ref_len = 8)
635,common_voice_es_19612181.mp3,fue hasta que llegó a la edad adulta que se mudó a nueva york,it was until he arrived at the adult age that he moved to new york,it was when they reached adulthood that they moved to new york,BLEU = 20.33 46.7/28.6/15.4/8.3 (BP = 1.000 ratio = 1.250 hyp_len = 15 ref_len = 12)
636,common_voice_es_19134963.mp3,en consecuencia gibson aceptó integrarse posteriormente a la selección de la república de irlanda,in consequence gibson essayed to interrogate posterity to the selection of the irish republic,as a consequence gibson later accepted to be a part of the republic of ireland national team,BLEU = 7.17 42.9/15.4/4.2/2.3 (BP = 0.807 ratio = 0.824 hyp_len = 14 ref_len = 17)
637,common_voice_es_19689901.mp3,reportera del the washington post y del the dallas morning news,the reporter of the washington post and the deputy as morning news,she is a reporter of the washington post and the dallas morning news,BLEU = 52.50 75.0/63.6/50.0/44.4 (BP = 0.920 ratio = 0.923 hyp_len = 12 ref_len = 13)
638,common_voice_es_19485191.mp3,tras el lema “protejamos a los creadores” hay realmente un ansia privatizadora,evelina the creators adorers adored,behind the motto lets protect the creators there is really a privatizing craving,BLEU = 4.31 40.0/25.0/16.7/12.5 (BP = 0.202 ratio = 0.385 hyp_len = 5 ref_len = 13)
639,common_voice_es_19595267.mp3,la antigua residencia ha sido restaurada y abierta como museo y atracción turística,the ancient residency has been restored in poland as a museum and tourist attraction,the old residence has been restored and opened as a museum and touristic attraction,BLEU = 27.38 64.3/38.5/25.0/9.1 (BP = 1.000 ratio = 1.000 hyp_len = 14 ref_len = 14)
640,common_voice_es_19654125.mp3,en modo difícil se obtiene mayor experiencia y grandes cantidades de oro,a difficult way it has a major experience and large amounts of gold,in the difficult mode you gain more experience and great amounts of gold,BLEU = 15.13 46.2/25.0/9.1/5.0 (BP = 1.000 ratio = 1.000 hyp_len = 13 ref_len = 13)
641,common_voice_es_19598365.mp3,aún no es posible visualizar ninguna de las inscripciones en el sitio web oficial,it is not possible to visualize any of the inscriptions in the official word,it is not possible yet to see on the official website who enrolled,BLEU = 21.97 50.0/30.8/16.7/9.1 (BP = 1.000 ratio = 1.077 hyp_len = 14 ref_len = 13)
642,common_voice_es_19728747.mp3,por lo general los semáforos estaban en comunicación con las estaciones telegráficas cercanas,annually the hemorrhoids were in communication with the stereographic technicians,in general traffic lights were connected to close telegraphic stations,BLEU = 4.99 20.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
643,common_voice_es_19150305.mp3,su acceso es por ruta de piedra ripio,saxe acres by a stone roof,its access is through a gravel road,BLEU = 6.87 16.7/10.0/6.2/4.2 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7)
644,common_voice_es_19728804.mp3,alnasr proviene de damasco y tiene unos veinte años,he comes from damascus and has twenty years,al nasr is a boy in his twenties originally from damascus,BLEU = 7.59 25.0/14.3/8.3/5.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11)
645,common_voice_es_19746722.mp3,la documentación disponible hace referencia a carruajes,bonapartes accomplices,the documentation available makes reference to the carriages,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.050 ratio = 0.250 hyp_len = 2 ref_len = 8)
646,common_voice_es_18449469.mp3,pues si la quieres no hagas nada,well if you want it you dont want it,well if you want it dont do anything,BLEU = 46.71 66.7/50.0/42.9/33.3 (BP = 1.000 ratio = 1.125 hyp_len = 9 ref_len = 8)
647,common_voice_es_19709524.mp3,la canción termina con la toma de en donde ganan,the psalm tomes with the ptolemaeus and the decana,the song ends with the winning shot,BLEU = 10.55 33.3/12.5/7.1/4.2 (BP = 1.000 ratio = 1.286 hyp_len = 9 ref_len = 7)
648,common_voice_es_19598889.mp3,hay dos tipos de granito visibles en el monte,there are two kinds of granite visible in the mountain,there are two visible types of granite in the hill,BLEU = 23.74 80.0/44.4/12.5/7.1 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
649,common_voice_es_19609745.mp3,este ayuntamiento convoca anualmente el premio internacional juan vanhalen para libros de poesía,this junction is annually awarded the international premier one van helsing for poetry books,this council summons annually the international award juan van halen for poetry books,BLEU = 14.95 57.1/23.1/8.3/4.5 (BP = 1.000 ratio = 1.077 hyp_len = 14 ref_len = 13)
650,common_voice_es_19815015.mp3,la venta del libro fue prohibida en las estaciones de tren,the event of the book was prohibited in the train station,the book sale was prohibited in the train stations,BLEU = 40.35 63.6/50.0/33.3/25.0 (BP = 1.000 ratio = 1.222 hyp_len = 11 ref_len = 9)
651,common_voice_es_19979974.mp3,mientras que su gemela busca su beneficio personal iris busca ayudar a otras personas,meanwhile his generator uses his personal beneficiary irrespons to help other people,while her tween sister seeks personal gain iris cares about helping other people,BLEU = 6.90 25.0/9.1/5.0/2.8 (BP = 0.920 ratio = 0.923 hyp_len = 12 ref_len = 13)
652,common_voice_es_18320019.mp3,¿cuántos coches has tenido,how many trains have been made,how many cars you have had,BLEU = 17.97 50.0/20.0/12.5/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
653,common_voice_es_19629876.mp3,clasificaciones previas incluían pila en el suborden textulariina del orden textulariida,previous classifications included phyllis in the texan order of texas or order,former classifications included the pila within the textularine suborder of the textulaiida order,BLEU = 7.84 41.7/9.1/5.0/2.8 (BP = 0.920 ratio = 0.923 hyp_len = 12 ref_len = 13)
654,common_voice_es_19124152.mp3,tal paz de espíritu acabó en el momento en que raistlin realizó la prueba,how farsos spirit she ended in the moment that restlessly realized the problem,such state of peace of mind ended when raistlin did the magic test,BLEU = 3.67 15.4/4.2/2.3/1.2 (BP = 1.000 ratio = 1.000 hyp_len = 13 ref_len = 13)
655,common_voice_es_18438322.mp3,¡ ya tiene para el flete de carón,theres water for the fishing carron,you already have for caron freight,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
656,common_voice_es_19721678.mp3,el palacio está construido sobre cimientos de construcciones árabes,the palace is built on the buildings of our construction,the palace was built over the foundations of arabic constructions,BLEU = 10.55 50.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
657,common_voice_es_19735891.mp3,su visita oficial comprende las minas del decimocuarto distrito de parís,his official visit increases the minds of the district of paris district,the official visit includes a tour around the mines of the fourteenth district of paris,BLEU = 14.92 66.7/36.4/10.0/5.6 (BP = 0.779 ratio = 0.800 hyp_len = 12 ref_len = 15)
658,common_voice_es_19770094.mp3,en ese momento albergó las escuelas públicas,in this moment he were public schools,at that moment public schools were accommodated,BLEU = 15.62 57.1/16.7/10.0/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
659,common_voice_es_19741618.mp3,la cafetería de la zona superior se encuentra cerrada,cafeteria of the area is surrounded,the coffee shop of the high zone its closed,BLEU = 9.85 33.3/20.0/12.5/8.3 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9)
