,path,source_text,pred_text,ref_text,ASR_BLEU
501,common_voice_es_19603846.mp3,algunas de estas otras profesiones tienen sus propias especialidades,some of these are the professions have their own specialties,these other professions in some cases are divided into different specializations,BLEU = 5.37 40.0/5.6/3.1/1.8 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11)
502,common_voice_es_19715606.mp3,difamar a mahoma se pena la muerte,the death is over,belittling mohama is punished with death penalty,BLEU = 8.97 50.0/16.7/12.5/12.5 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7)
503,common_voice_es_19595712.mp3,y una receta para crear pintura,and i return to create painting,and a recipe to create paint,BLEU = 17.97 50.0/20.0/12.5/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
504,common_voice_es_19738531.mp3,reglamento de mercados,the market agreement,market regulations,BLEU = 27.52 33.3/25.0/25.0/0.0 (BP = 1.000 ratio = 1.500 hyp_len = 3 ref_len = 2)
505,common_voice_es_19618919.mp3,en el resto de los casos se suele corregir mediante intervención quirúrgica,in the rest of the cases it is used as a chronicle learning to mention,it is usually corrected through a surgical intervention in the remaining cases,BLEU = 8.23 40.0/14.3/3.8/2.1 (BP = 1.000 ratio = 1.250 hyp_len = 15 ref_len = 12)
506,common_voice_es_19667209.mp3,es el mejor puerto del área,its the best part of the area,its the best port in the region,BLEU = 26.27 57.1/33.3/20.0/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
507,common_voice_es_19957772.mp3,y como era preceptivo se legalizó la situación del territorio,and as a preceptor the situation was legalized,and since it was mandatory the situation of the territory was legalized,BLEU = 10.02 62.5/28.6/8.3/5.0 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12)
508,common_voice_es_20057785.mp3,compagina esta labor con su trabajo como bombero en el ayuntamiento de murcia,he works with his work as a bomber,he combines this work with his job as a fireman in the city of murcia,BLEU = 7.21 75.0/28.6/8.3/5.0 (BP = 0.417 ratio = 0.533 hyp_len = 8 ref_len = 15)
509,common_voice_es_18571464.mp3,la niña chole me llamó temblorosa,the girl came back,niña chole called me trembling,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
510,common_voice_es_19046334.mp3,su lealtad era legendaria,it was lightening,his devotion was legendary,BLEU = 19.72 33.3/25.0/25.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
511,common_voice_es_20065354.mp3,a los quince años de edad se alistó en la armada invencible,in fifteen years of age he went back to the immensity,at age fifteen he joined the invincible navy,BLEU = 5.30 36.4/5.0/2.8/1.6 (BP = 1.000 ratio = 1.375 hyp_len = 11 ref_len = 8)
512,common_voice_es_19607112.mp3,en todo caso a mlle,in all cases,if anything to mlle,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
513,common_voice_es_19666862.mp3,el pico es fusco con la base de la mandíbula gris claro,the pit is covered with the bass of cricket,the beak is almost black with the base of the jaw light grey,BLEU = 7.69 55.6/12.5/7.1/4.2 (BP = 0.641 ratio = 0.692 hyp_len = 9 ref_len = 13)
514,common_voice_es_18372324.mp3,año nuevo vida nueva,nea,new year new life,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.050 ratio = 0.250 hyp_len = 1 ref_len = 4)
515,common_voice_es_18976641.mp3,nadie merece ser un segundo plato,i wont have a second time,nobody deserves to be second plate,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
516,common_voice_es_19960475.mp3,el apoyo lo ofrecen un equipo de supervisores de entrenamiento y práctica,the tank offers a supervisor team in practice,support is provided by a team of supervisors for training and practice,BLEU = 4.41 37.5/7.1/4.2/2.5 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12)
517,common_voice_es_19720285.mp3,durante mucho tiempo fue novia del productor al borda,during much time she was the producer of old books,for a long time she was producer al bordas girlfriend,BLEU = 16.78 40.0/22.2/12.5/7.1 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
518,common_voice_es_18918935.mp3,esta afición a dormir en un regazo femenino la conservo todavía,this affiliation will end in a female relevance,i still keep this fondness i have for sleeping on a female lap,BLEU = 6.54 37.5/14.3/8.3/5.0 (BP = 0.535 ratio = 0.615 hyp_len = 8 ref_len = 13)
519,common_voice_es_19760406.mp3,su hábitat natural son las selvas de tierras bajas subtropicales o tropicales,its natural habitats are forests forests and tropical forests,the jungles of subtropical or tropical lowlands are its natural habitat,BLEU = 9.08 44.4/12.5/7.1/4.2 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11)
520,common_voice_es_19638754.mp3,allí trabajó como obrero aprendiendo el oficio de carpintero y constructor,that he worked as a worker and a teacher,there he worked as a workman learning the skills of a carpenter and a builder,BLEU = 18.22 66.7/50.0/28.6/16.7 (BP = 0.513 ratio = 0.600 hyp_len = 9 ref_len = 15)
521,common_voice_es_19716505.mp3,el entrenador que lo hace debutar es rosendo hernández,well send her around as a teacher,the coach who makes his debut is rosendo hernandez,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
522,common_voice_es_19797846.mp3,escoltas roger esteller alberto angulo,it is called the worst style of bertram,bodyguards roger esteller alberto angulo,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.600 hyp_len = 8 ref_len = 5)
523,common_voice_es_19599102.mp3,hay muchos enfoques que se pueden utilizar para validar un modelo de computadora,there are many things that can be used to validate and compute a model,many methods can be used to validate a computer model,BLEU = 29.90 57.1/30.8/25.0/18.2 (BP = 1.000 ratio = 1.400 hyp_len = 14 ref_len = 10)
524,common_voice_es_18742982.mp3,ha sido un beso sin importancia ya ,it has been very important,it was just a kiss,BLEU = 10.68 20.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
525,common_voice_es_19690514.mp3,mientras que las hinchadas visitantes son ubicadas en la tribuna norte,the visitors are located in the north tribune,on the other hand visiting teams fans are located in the northern stand,BLEU = 19.57 62.5/42.9/33.3/20.0 (BP = 0.535 ratio = 0.615 hyp_len = 8 ref_len = 13)
526,common_voice_es_18648696.mp3,sólo quiero hablar contigo un minuto,we only want to know a minute,i just want to talk to you for a minute,BLEU = 12.10 57.1/33.3/10.0/6.2 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10)
527,common_voice_es_20027424.mp3,de esta forma mahoma se convirtió en su padrastro,in this way mahomet became his father,this way mahoma became his stepfather,BLEU = 18.58 57.1/33.3/10.0/6.2 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6)
528,common_voice_es_19640090.mp3,es el primer contenido descargable que contiene operaciones especiales,its the first special operations,this is the first downloadable content that contains special operations,BLEU = 11.12 80.0/50.0/16.7/12.5 (BP = 0.368 ratio = 0.500 hyp_len = 5 ref_len = 10)
529,common_voice_es_19602251.mp3,fue construida por los alemanes durante la segunda guerra mundial,he was built for the germans during the world war,during world war two the germans built it,BLEU = 13.13 60.0/22.2/6.2/3.6 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8)
530,common_voice_es_18388363.mp3,en zonas costeras existe un mayor acúmulo de moléculas de agua en el aire,theres a major cumulation of water molecules in the air,in coastal areas theres a higher amount of water molecules in the air,BLEU = 43.07 80.0/66.7/50.0/42.9 (BP = 0.741 ratio = 0.769 hyp_len = 10 ref_len = 13)
531,common_voice_es_19745980.mp3,dos matices rodean a esta idea,you must have this idea,two nuances are involved in this idea,BLEU = 14.32 40.0/25.0/16.7/12.5 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
532,common_voice_es_19599781.mp3,el resto de los campeones se distribuyen en otras áreas,the rest of the teams are distributed in other areas,the other champions belong to several areas,BLEU = 5.52 30.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.429 hyp_len = 10 ref_len = 7)
533,common_voice_es_18332483.mp3,¿ estamos desbordados con los nuevos y me pide un picadero ,we are disabled with new ones,we are outpouring with the new people and he asks me a riding school,BLEU = 5.09 66.7/20.0/12.5/8.3 (BP = 0.264 ratio = 0.429 hyp_len = 6 ref_len = 14)
534,common_voice_es_19961467.mp3,tuvieron nueve niños,they had nine children,they were parents of nine children,BLEU = 21.44 75.0/33.3/25.0/25.0 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6)
535,common_voice_es_20002973.mp3,había sido verdugo de los tiempos de rufino barrios y barrundia,he had been buried in the neighborhoods of rufino and byron,he had been an executioner in the times of rufino barrios and barrundia,BLEU = 17.68 72.7/40.0/11.1/6.2 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13)
536,common_voice_es_19767148.mp3,es un artista comprometido con las causas sociales,hes an artist with social causes,he is an artist who is committed to social causes,BLEU = 11.79 66.7/40.0/12.5/8.3 (BP = 0.513 ratio = 0.600 hyp_len = 6 ref_len = 10)
537,common_voice_es_19124314.mp3,sofía nació en italia y tenía tres hijas,sophia was born in italy,sofia was born in italy and had three daughters,BLEU = 30.05 80.0/75.0/66.7/50.0 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9)
538,common_voice_es_19625977.mp3,los ojos laterales están dispuestos en una recta o serie casi recta,the latter are covered in a rectified or rectified series,the side eyes are arranged in a straight line or almost straight series,BLEU = 8.18 60.0/11.1/6.2/3.6 (BP = 0.741 ratio = 0.769 hyp_len = 10 ref_len = 13)
539,common_voice_es_19134646.mp3,de esta terna se elige el director del área metropolitana,its located in this area,the director of the metropolitan area will be elected from that shortlist,BLEU = 2.63 20.0/12.5/8.3/6.2 (BP = 0.247 ratio = 0.417 hyp_len = 5 ref_len = 12)
540,common_voice_es_19200343.mp3,la piedra resulta ser la clave para transformar los metales en oro,the fleur is used to transform metals,the stone turns to be the key to make metals turn into gold,BLEU = 3.67 42.9/8.3/5.0/3.1 (BP = 0.424 ratio = 0.538 hyp_len = 7 ref_len = 13)
541,common_voice_es_19730535.mp3,bermúdez no se pliega a nadie,medea doesnt like it,bermudez does not give in to anyone,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7)
542,common_voice_es_19676066.mp3,al comenzar el segundo tiempo argentina siguió prevaleciendo,ah ive had a second time our gentina died,when the second half began argentina continued winning out,BLEU = 4.77 11.1/6.2/3.6/2.1 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
543,common_voice_es_18950399.mp3,se ha dormido en el tren y se ha pasado de parada,it is buried in the sun and it has gone out,they have fallen asleep in the train and missed the stop,BLEU = 8.30 27.3/10.0/5.6/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11)
544,common_voice_es_19641170.mp3,solo tras un tiempo crítico se tiró la puerta abajo,after a critical time the door opened,it was only after a critical time that the door was broken down,BLEU = 20.75 85.7/66.7/40.0/25.0 (BP = 0.424 ratio = 0.538 hyp_len = 7 ref_len = 13)
545,common_voice_es_19618549.mp3,en bisutería otro material empleado es el acero inoxidable,its incredible,in costume jewelry stainless steel is another material that is used,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.011 ratio = 0.182 hyp_len = 2 ref_len = 11)
546,common_voice_es_19893551.mp3,estudió literatura francesa en atenas y periodismo en parís,he studied french literature in paris,he studied french literature in atenas and journalism in paris,BLEU = 43.17 100.0/100.0/75.0/66.7 (BP = 0.513 ratio = 0.600 hyp_len = 6 ref_len = 10)
547,common_voice_es_20044331.mp3,el mejor ejemplo es sin duda el canto del loco,the best example is the song song,the best example is undoubtedly el canto del loco,BLEU = 30.90 57.1/50.0/40.0/25.0 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
548,common_voice_es_20021848.mp3,finalizado el reality se mudó a nueva york donde estudió profesorado de yoga,he moved to new york where he studied at the university of york,after the reality show she moved to new york where she studied to be a yoga master,BLEU = 23.12 53.8/33.3/27.3/20.0 (BP = 0.735 ratio = 0.765 hyp_len = 13 ref_len = 17)
549,common_voice_es_19605959.mp3,desde que se retiró como jugador se convirtió en entrenador,he became a player,since he retired as player he became a coach,BLEU = 18.31 100.0/66.7/50.0/50.0 (BP = 0.287 ratio = 0.444 hyp_len = 4 ref_len = 9)
550,common_voice_es_19549169.mp3,se reivindicaba heredara de gestas del pueblo argentino contra toda forma de opresión,its found here in the argentine and in the interior,she claimed herself as the heir of the achievements of the argentine people against any type of oppression,BLEU = 4.17 30.0/11.1/6.2/3.6 (BP = 0.449 ratio = 0.556 hyp_len = 10 ref_len = 18)
551,common_voice_es_19770077.mp3,es el más importante parque del sur de la ciudad,its the most important part of the city,its the most important park in the south of the city,BLEU = 34.36 87.5/71.4/50.0/20.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11)
552,common_voice_es_18332484.mp3,ahora ya no me interesas,now we are interested,im not interested in you anymore,BLEU = 9.69 25.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6)
553,common_voice_es_19124313.mp3,se inclinó por ser grabador aceptando las dificultades que suponía un oficio como este,he became a writer accepting the difficulties,he chose to be an engraver accepting the difficulties of such a profession,BLEU = 11.79 71.4/33.3/20.0/12.5 (BP = 0.424 ratio = 0.538 hyp_len = 7 ref_len = 13)
554,common_voice_es_19159452.mp3,la hospedería se transformó con el tiempo en ermita,the hospital was transformed,after a while the hostelry was transformed into a hermitage,BLEU = 7.89 75.0/33.3/25.0/25.0 (BP = 0.223 ratio = 0.400 hyp_len = 4 ref_len = 10)
555,common_voice_es_19717029.mp3,abad de la colegial jerezana,cherrisonne collegio,abad of the college of jerez,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 2 ref_len = 6)
556,common_voice_es_19952620.mp3,posteriormente puso un molino y una carnicería,later he went to a farm,later he opened a mill and a butcher shop,BLEU = 10.90 50.0/20.0/12.5/8.3 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9)
557,common_voice_es_19644776.mp3,esto llevó a la representación de una amplia gama de intereses y perspectivas,this was the representation of a wide range of interests and perspectives,this allowed the representation of a wide range of interests and perspectives,BLEU = 82.65 91.7/81.8/80.0/77.8 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12)
558,common_voice_es_19200344.mp3,el actual oficio es la combinación de los dos cargos anteriores,the current office is the combination of the previous cargoes,the current profession is the combination of the two previous positions,BLEU = 42.27 80.0/55.6/37.5/28.6 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11)
559,common_voice_es_19141079.mp3,cinco personas fueron arrastrada por un caudaloso río todos resultaron heridos y rescatados,fifty people were arrested for a violent death,five people were swept away by a mighty river all were injured and rescued,BLEU = 5.77 37.5/14.3/8.3/5.0 (BP = 0.472 ratio = 0.571 hyp_len = 8 ref_len = 14)
560,common_voice_es_18956272.mp3,¡ que no me gusta,dont like it,i dont like it,BLEU = 71.65 100.0/100.0/100.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
561,common_voice_es_19607115.mp3,estas ceremonias recibían el nombre de misterios,he was received by mister,these ceremonies were commonly known as mysteries,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
562,common_voice_es_19960472.mp3,su tejido contiene escleritos calcáreos,it has been cocoa and clarks,the skin is composed of calcareous sclerites,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7)
563,common_voice_es_19720282.mp3,para evitarlo necesitan una poción que rompa el sello que la protege,to avoid it needs to be taken away,to avoid it they need a potion that will break the seal that protects it,BLEU = 8.57 37.5/28.6/16.7/10.0 (BP = 0.417 ratio = 0.533 hyp_len = 8 ref_len = 15)
564,common_voice_es_18372323.mp3,a mi amiga sara le acaban de robar la mochila,they went back to the church,my friend sara just got her backpack stolen,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
565,common_voice_es_18796570.mp3,y en el aire todo el calor de las fraguas de vulcano,and in the air the colour of the vulcans,and you could feel the heat of vulcans forges in the air,BLEU = 15.72 77.8/25.0/14.3/8.3 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12)
566,common_voice_es_19613138.mp3,de niña estudió ballet en varias escuelas en santo domingo,he studied in several schools in santo domingo,as a child she studied ballet in various schools in santo domingo,BLEU = 23.21 75.0/42.9/33.3/20.0 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12)
567,common_voice_es_18897609.mp3,mi nave ha impactado aquí por equivocación,it has been impacted here,my ship crashed here it was a mistake,BLEU = 6.97 40.0/12.5/8.3/6.2 (BP = 0.549 ratio = 0.625 hyp_len = 5 ref_len = 8)
568,common_voice_es_19609151.mp3,sin embargo su apelación fue rechazada,however his appeal was rejected,however the appeal was rejected,BLEU = 42.73 80.0/50.0/33.3/25.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
569,common_voice_es_19716502.mp3,la espada oxidada se transforma en un enorme colmillo de perro,the accidation is transformed into a huge mass,the rusty sword turns into a huge dogs fang,BLEU = 19.49 50.0/28.6/16.7/10.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9)
570,common_voice_es_19608228.mp3,se dice que el estilo de lynch de trabajo es visualmente elegante,the style of work is very elegant,lynchs work style is said to be visually elegant,BLEU = 6.98 57.1/8.3/5.0/3.1 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
571,common_voice_es_19764026.mp3,la mayoría de las ganadoras de miss nicaragua han sido de managua,the majority of miss mackerels babies have died,most of miss nicaragua winners were natives to managua,BLEU = 9.75 25.0/14.3/8.3/5.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9)
572,common_voice_es_19594722.mp3,a gould,gold,a gould,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 1 ref_len = 2)
573,common_voice_es_19690513.mp3,inició su carrera militar como cadete del cuerpo de alabarderos del virrey,he started his military career as the head of alabados,his first step in his military career was as a corps cadet for viceroys halberdiers,BLEU = 10.18 40.0/22.2/12.5/7.1 (BP = 0.607 ratio = 0.667 hyp_len = 10 ref_len = 15)
574,common_voice_es_18781962.mp3,en ella debían vivir mis tías,and they had to live in those days,my aunts should have been living there,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7)
575,common_voice_es_19612241.mp3,doctorado doctor en ciencias de lo fiscal por el instituto de especialización para ejecutivos,hes a daughter of education institute,p h d doctor of fiscal sciences from the institute of specialization for executives,BLEU = 2.54 33.3/10.0/6.2/4.2 (BP = 0.264 ratio = 0.429 hyp_len = 6 ref_len = 14)
576,common_voice_es_19722328.mp3,todo en la vida tiene un principio y un fin,the life has a beginning and end,everything has a beginning and an end in life,BLEU = 34.19 85.7/50.0/40.0/25.0 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
577,common_voice_es_19121726.mp3,el derecho solo debe constituirse en el vehículo y praxis de esos principios superiores,the right has only to constitute the vehicle and practice of its superior principles,the law should only constitute the vehicle and praxis of these higher principles,BLEU = 21.14 57.1/23.1/16.7/9.1 (BP = 1.000 ratio = 1.077 hyp_len = 14 ref_len = 13)
578,common_voice_es_20007694.mp3,en la conferencia kornílov fue aclamado por los representantes de la derecha,in the conference camillo was acclaimed,rightwing representatives hailed kornilov during the conference,BLEU = 13.74 33.3/20.0/12.5/8.3 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7)
579,common_voice_es_19134958.mp3,jeremy hart de popmatters se mostró más neutral en su crítica a bleed american,jeremiah hart of popes was more neutral than his american critics,jeremy hart of pop matters was more neutral in his review of bleed american,BLEU = 14.53 63.6/30.0/11.1/6.2 (BP = 0.761 ratio = 0.786 hyp_len = 11 ref_len = 14)
580,common_voice_es_19618547.mp3,esta estructura cíclica está compuesta por un átomo de nitrógeno y cuatro de carbono,this cyclical structure is made by nitrogen and for carbon,this cyclic structure is made up of a nitrogen atom and four carbon atoms,BLEU = 12.94 70.0/22.2/12.5/7.1 (BP = 0.670 ratio = 0.714 hyp_len = 10 ref_len = 14)
581,common_voice_es_20063183.mp3,una segunda vuelta desastrosa,its the second round,it was a bad second round,BLEU = 19.38 50.0/33.3/25.0/25.0 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6)
582,common_voice_es_19685285.mp3,la madera del tallo y la corteza en polvo se considera un afrodisíaco masculino,the tail and the body of the body are considered a whole,stem wood and bark powder are considered a male aphrodisiac,BLEU = 13.55 33.3/18.2/10.0/5.6 (BP = 1.000 ratio = 1.200 hyp_len = 12 ref_len = 10)
583,common_voice_es_19762450.mp3,remake de pánico en el transiberiano,he was born in chanzyberry,the remake of panic on the trans siberian,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.549 ratio = 0.625 hyp_len = 5 ref_len = 8)
584,common_voice_es_19997918.mp3,las superficies de inserción muscular indican una musculatura desarrollada,the muscular insertion of surface indicates a disarranged muscle,muscular insertion surfaces show a developed musculature,BLEU = 10.55 33.3/12.5/7.1/4.2 (BP = 1.000 ratio = 1.286 hyp_len = 9 ref_len = 7)
585,common_voice_es_19605957.mp3,fue en ese momento cuando pudieron ver los cuerpos en el suelo,it was at this moment when the bodies were buried,it was at that moment when they could see the bodies on the floor,BLEU = 15.39 70.0/44.4/12.5/7.1 (BP = 0.670 ratio = 0.714 hyp_len = 10 ref_len = 14)
586,common_voice_es_19951906.mp3,fue entrenado por steve smith,he was trained by steve smith,he was coached by steve smith,BLEU = 37.99 83.3/60.0/25.0/16.7 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
587,common_voice_es_18959141.mp3,vete al fondo venga,at the bottom,go to the bottom come on,BLEU = 20.25 66.7/50.0/50.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 3 ref_len = 6)
588,common_voice_es_19757562.mp3,el canal podrá utilizarse tanto por deportistas profesionales como por usuarios ocasionales,the channel can be used for professional supports as for occasional uses,the channel may be used by professional athletes and occasional users,BLEU = 10.60 50.0/18.2/5.0/2.8 (BP = 1.000 ratio = 1.091 hyp_len = 12 ref_len = 11)
589,common_voice_es_19770079.mp3,tuvo una vida agitada,he had a good life,hes had a hectic life,BLEU = 23.64 60.0/25.0/16.7/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
590,common_voice_es_19709531.mp3,con más de cien soldados que tomaron parte en el operativo fueron contabilizados,with more than one hundred soldiers they took part in the operation,over a hundred soldiers were reported in the operations,BLEU = 9.58 33.3/18.2/5.0/2.8 (BP = 1.000 ratio = 1.333 hyp_len = 12 ref_len = 9)
591,common_voice_es_18942527.mp3,la criolla estaba en el huerto tendida en una hamaca colgada de dos árboles,the crier was at the door with the rein of the trees,the creole was in the garden lying in a hammock hung by two trees,BLEU = 4.05 33.3/4.5/2.5/1.4 (BP = 0.846 ratio = 0.857 hyp_len = 12 ref_len = 14)
592,common_voice_es_19979352.mp3,se propaga actualmente por mauritania egipto por israel grecia y turquía,its copley and mauritania egypt israel greek and turkey,it is currently spreading through mauritania egypt israel greece and turkey,BLEU = 17.87 55.6/37.5/14.3/8.3 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11)
593,common_voice_es_19882715.mp3,las canciones pueden dividirse entre formales e informales,the songs can be divided between formal and informal,songs may be classified into formal and informal songs,BLEU = 20.16 55.6/25.0/14.3/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
594,common_voice_es_19141077.mp3,y los participantes se habían protegido bien,and the participants were well protected,and the participants had protected themselves very well,BLEU = 24.60 83.3/40.0/25.0/16.7 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
595,common_voice_es_20046532.mp3,el ayuntamiento de pisa concedió su nombre a una de sus calles,he gave his name one of his sons,the city council of pisa gave his name to one of its streets,BLEU = 13.84 62.5/42.9/16.7/10.0 (BP = 0.535 ratio = 0.615 hyp_len = 8 ref_len = 13)
596,common_voice_es_19955701.mp3,más tarde fue nombrado vicario general de la sede metropolitana de valencia,later he was made vicar general of the metropolitan city of valencia,later he was designated vicar general of the metropolitan headquarters in valencia,BLEU = 43.67 75.0/54.5/40.0/22.2 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12)
597,common_voice_es_19977544.mp3,las deserciones fueron cuantiosas fueron capturados aproximadamente seiscientos rebeldes armamento y otras pertenencias,dissertations were closed,the defections were significant approximately six hundred rebels weapons and other possessions were captured,BLEU = 0.70 33.3/25.0/25.0/0.0 (BP = 0.026 ratio = 0.214 hyp_len = 3 ref_len = 14)
598,common_voice_es_19767372.mp3,su matrimonio no está legalmente reconocido en bulgaria,he is not legally recognized in bulgaria,their marriage is not legally accepted in bulgaria,BLEU = 26.65 71.4/50.0/20.0/12.5 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
599,common_voice_es_18971643.mp3,la monja cerró la puerta y alejóse como una sombra llamándome con vago ademán,the woman took the door and went back to the room,the nun closed the door went away as shadow calling me with a vague gesture,BLEU = 6.20 36.4/10.0/5.6/3.1 (BP = 0.695 ratio = 0.733 hyp_len = 11 ref_len = 15)
600,common_voice_es_19613136.mp3,the kids are the same,the kids are the same,the kids are the same,BLEU = 100.00 100.0/100.0/100.0/100.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
601,common_voice_es_19994871.mp3,pearson ha sido víctima de acoso escolar durante su vida,he has been a teacher during his life,pearson has suffered bullying during his school days,BLEU = 12.22 37.5/14.3/8.3/5.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8)
602,common_voice_es_18425701.mp3,no llego a comprenderlo cerdo inculto ,i didnt understand it,i cant understand it illiterate pig,BLEU = 21.44 75.0/33.3/25.0/25.0 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6)
603,common_voice_es_18758541.mp3,te vendrán pesares sin que los buscares,i will go back to the buses,you will have regrets m,BLEU = 6.57 14.3/8.3/5.0/3.1 (BP = 1.000 ratio = 1.400 hyp_len = 7 ref_len = 5)
604,common_voice_es_19617606.mp3,en su construcción según se estipulaba en las condiciones se empleó piedra toba,during its construction the temple of toba was built,in its construction according to the stipulated conditions tufa stone was used,BLEU = 8.13 44.4/12.5/7.1/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12)
605,common_voice_es_19608226.mp3,es un aluminosilicato de bario que cristaliza en el sistema cristalino monoclínico,its an aluminum silicone,it is an aluminosilicate of barium which crystallizes in the monoclinic crystalline system,BLEU = 1.68 25.0/16.7/12.5/12.5 (BP = 0.105 ratio = 0.308 hyp_len = 4 ref_len = 13)
606,common_voice_es_19619693.mp3,se inspira viajando para luego encerrarse en su estudio a pintar,is inspired by being able to get back to his studio,he takes his inspiration from travel and then retires to his studio to paint,BLEU = 11.41 36.4/20.0/11.1/6.2 (BP = 0.761 ratio = 0.786 hyp_len = 11 ref_len = 14)
607,common_voice_es_19687044.mp3,es nativa de florida y de indias occidentales,its native to florida and occidental indians,its native to florida and the west indies,BLEU = 53.29 71.4/66.7/60.0/50.0 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
608,common_voice_es_19655360.mp3,david vázquez es un jugador formado en la cantera del real madrid,david basque is a player born in the rio madrid,david vázquez is a soccer player who has been trained in real madrids field,BLEU = 7.07 50.0/11.1/6.2/3.6 (BP = 0.670 ratio = 0.714 hyp_len = 10 ref_len = 14)
