,path,source_text,pred_text,ref_text,ASR_BLEU
502,common_voice_es_19715606.mp3,difamar a mahoma se pena la muerte,death is over,belittling mohama is punished with death penalty,BLEU = 9.14 66.7/25.0/25.0/0.0 (BP = 0.264 ratio = 0.429 hyp_len = 3 ref_len = 7)
503,common_voice_es_19595712.mp3,y una receta para crear pintura,a return to create painting,and a recipe to create paint,BLEU = 19.36 60.0/25.0/16.7/12.5 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
504,common_voice_es_19738531.mp3,reglamento de mercados,mercury,market regulations,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 1 ref_len = 2)
505,common_voice_es_19618919.mp3,en el resto de los casos se suele corregir mediante intervención quirúrgica,the rest of the cases its necessary to go up,it is usually corrected through a surgical intervention in the remaining cases,BLEU = 4.09 20.0/5.6/3.1/1.8 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12)
506,common_voice_es_19667209.mp3,es el mejor puerto del área,the best part of area,its the best port in the region,BLEU = 14.32 40.0/25.0/16.7/12.5 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
507,common_voice_es_19957772.mp3,y como era preceptivo se legalizó la situación del territorio,as a preceptor the territory was equalized,and since it was mandatory the situation of the territory was legalized,BLEU = 11.97 42.9/33.3/20.0/12.5 (BP = 0.490 ratio = 0.583 hyp_len = 7 ref_len = 12)
508,common_voice_es_20057785.mp3,compagina esta labor con su trabajo como bombero en el ayuntamiento de murcia,he works with his work as a builder and mercer,he combines this work with his job as a fireman in the city of murcia,BLEU = 7.97 60.0/22.2/6.2/3.6 (BP = 0.607 ratio = 0.667 hyp_len = 10 ref_len = 15)
509,common_voice_es_18571464.mp3,la niña chole me llamó temblorosa,wholesale,niña chole called me trembling,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.018 ratio = 0.200 hyp_len = 1 ref_len = 5)
510,common_voice_es_19046334.mp3,su lealtad era legendaria,was the legendary,his devotion was legendary,BLEU = 24.84 66.7/25.0/25.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
511,common_voice_es_20065354.mp3,a los quince años de edad se alistó en la armada invencible,at fifteen years of age he went back to the army,at age fifteen he joined the invincible navy,BLEU = 5.60 45.5/5.0/2.8/1.6 (BP = 1.000 ratio = 1.375 hyp_len = 11 ref_len = 8)
512,common_voice_es_19607112.mp3,en todo caso a mlle,in all cases,if anything to mlle,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
513,common_voice_es_19666862.mp3,el pico es fusco con la base de la mandíbula gris claro,the pike is covered with the bass of chryscar,the beak is almost black with the base of the jaw light grey,BLEU = 7.69 55.6/12.5/7.1/4.2 (BP = 0.641 ratio = 0.692 hyp_len = 9 ref_len = 13)
514,common_voice_es_18372324.mp3,año nuevo vida nueva,anear,new year new life,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.050 ratio = 0.250 hyp_len = 1 ref_len = 4)
515,common_voice_es_18976641.mp3,nadie merece ser un segundo plato,i dont have a second plan,nobody deserves to be second plate,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
516,common_voice_es_19960475.mp3,el apoyo lo ofrecen un equipo de supervisores de entrenamiento y práctica,elfredas supervisor team of practice and practice,support is provided by a team of supervisors for training and practice,BLEU = 9.09 57.1/33.3/10.0/6.2 (BP = 0.490 ratio = 0.583 hyp_len = 7 ref_len = 12)
517,common_voice_es_19720285.mp3,durante mucho tiempo fue novia del productor al borda,it was named after a boarder,for a long time she was producer al bordas girlfriend,BLEU = 4.96 33.3/10.0/6.2/4.2 (BP = 0.513 ratio = 0.600 hyp_len = 6 ref_len = 10)
518,common_voice_es_18918935.mp3,esta afición a dormir en un regazo femenino la conservo todavía,this rehearsal is endangered,i still keep this fondness i have for sleeping on a female lap,BLEU = 1.68 25.0/16.7/12.5/12.5 (BP = 0.105 ratio = 0.308 hyp_len = 4 ref_len = 13)
519,common_voice_es_19760406.mp3,su hábitat natural son las selvas de tierras bajas subtropicales o tropicales,natural habitats are forests sub tropical forests,the jungles of subtropical or tropical lowlands are its natural habitat,BLEU = 4.88 42.9/8.3/5.0/3.1 (BP = 0.565 ratio = 0.636 hyp_len = 7 ref_len = 11)
520,common_voice_es_19638754.mp3,allí trabajó como obrero aprendiendo el oficio de carpintero y constructor,he worked as a worker an architect,there he worked as a workman learning the skills of a carpenter and a builder,BLEU = 13.11 57.1/50.0/40.0/25.0 (BP = 0.319 ratio = 0.467 hyp_len = 7 ref_len = 15)
521,common_voice_es_19716505.mp3,el entrenador que lo hace debutar es rosendo hernández,we dined at randalls as a teacher,the coach who makes his debut is rosendo hernandez,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
522,common_voice_es_19797846.mp3,escoltas roger esteller alberto angulo,hes gone for a while,bodyguards roger esteller alberto angulo,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
523,common_voice_es_19599102.mp3,hay muchos enfoques que se pueden utilizar para validar un modelo de computadora,can be used as a validated computer model,many methods can be used to validate a computer model,BLEU = 21.07 75.0/42.9/16.7/10.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
524,common_voice_es_18742982.mp3,ha sido un beso sin importancia ya ,it has been an important one,it was just a kiss,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5)
525,common_voice_es_19690514.mp3,mientras que las hinchadas visitantes son ubicadas en la tribuna norte,visitors are located in north tribune,on the other hand visiting teams fans are located in the northern stand,BLEU = 9.41 50.0/40.0/25.0/16.7 (BP = 0.311 ratio = 0.462 hyp_len = 6 ref_len = 13)
526,common_voice_es_18648696.mp3,sólo quiero hablar contigo un minuto,i ought to know,i just want to talk to you for a minute,BLEU = 4.24 50.0/16.7/12.5/12.5 (BP = 0.223 ratio = 0.400 hyp_len = 4 ref_len = 10)
527,common_voice_es_20027424.mp3,de esta forma mahoma se convirtió en su padrastro,in this way m boehmer became a father,this way mahoma became his stepfather,BLEU = 12.22 37.5/14.3/8.3/5.0 (BP = 1.000 ratio = 1.333 hyp_len = 8 ref_len = 6)
528,common_voice_es_19640090.mp3,es el primer contenido descargable que contiene operaciones especiales,the first special operations,this is the first downloadable content that contains special operations,BLEU = 10.08 100.0/66.7/25.0/25.0 (BP = 0.223 ratio = 0.400 hyp_len = 4 ref_len = 10)
529,common_voice_es_19602251.mp3,fue construida por los alemanes durante la segunda guerra mundial,he was built for the germans during the world war,during world war two the germans built it,BLEU = 13.13 60.0/22.2/6.2/3.6 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8)
530,common_voice_es_18388363.mp3,en zonas costeras existe un mayor acúmulo de moléculas de agua en el aire,theres a major and a molecule in the air,in coastal areas theres a higher amount of water molecules in the air,BLEU = 14.31 55.6/37.5/14.3/8.3 (BP = 0.641 ratio = 0.692 hyp_len = 9 ref_len = 13)
531,common_voice_es_19745980.mp3,dos matices rodean a esta idea,stung with this idea,two nuances are involved in this idea,BLEU = 15.09 50.0/33.3/25.0/25.0 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7)
532,common_voice_es_19599781.mp3,el resto de los campeones se distribuyen en otras áreas,the rest are distributed in other areas,the other champions belong to several areas,BLEU = 8.64 42.9/8.3/5.0/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
533,common_voice_es_18332483.mp3,¿ estamos desbordados con los nuevos y me pide un picadero ,we are buried with the new ones,we are outpouring with the new people and he asks me a riding school,BLEU = 11.31 71.4/50.0/20.0/12.5 (BP = 0.368 ratio = 0.500 hyp_len = 7 ref_len = 14)
534,common_voice_es_19961467.mp3,tuvieron nueve niños,he had nine children,they were parents of nine children,BLEU = 19.38 50.0/33.3/25.0/25.0 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6)
535,common_voice_es_20002973.mp3,había sido verdugo de los tiempos de rufino barrios y barrundia,he had been buried in the neighborhoods of rufino and barren,he had been an executioner in the times of rufino barrios and barrundia,BLEU = 17.68 72.7/40.0/11.1/6.2 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13)
536,common_voice_es_19767148.mp3,es un artista comprometido con las causas sociales,hes an artist with social causes,he is an artist who is committed to social causes,BLEU = 11.79 66.7/40.0/12.5/8.3 (BP = 0.513 ratio = 0.600 hyp_len = 6 ref_len = 10)
537,common_voice_es_19124314.mp3,sofía nació en italia y tenía tres hijas,sophia was born in it,sofia was born in italy and had three daughters,BLEU = 17.87 60.0/50.0/33.3/25.0 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9)
538,common_voice_es_19625977.mp3,los ojos laterales están dispuestos en una recta o serie casi recta,later on they are covered with a rectangular series,the side eyes are arranged in a straight line or almost straight series,BLEU = 4.02 33.3/6.2/3.6/2.1 (BP = 0.641 ratio = 0.692 hyp_len = 9 ref_len = 13)
539,common_voice_es_19134646.mp3,de esta terna se elige el director del área metropolitana,metropolitan area is located,the director of the metropolitan area will be elected from that shortlist,BLEU = 4.32 50.0/33.3/25.0/25.0 (BP = 0.135 ratio = 0.333 hyp_len = 4 ref_len = 12)
540,common_voice_es_19200343.mp3,la piedra resulta ser la clave para transformar los metales en oro,the floor is used to transform metals,the stone turns to be the key to make metals turn into gold,BLEU = 3.67 42.9/8.3/5.0/3.1 (BP = 0.424 ratio = 0.538 hyp_len = 7 ref_len = 13)
541,common_voice_es_19730535.mp3,bermúdez no se pliega a nadie,me daisy doesnt get married,bermudez does not give in to anyone,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
542,common_voice_es_19676066.mp3,al comenzar el segundo tiempo argentina siguió prevaleciendo,the second time when gentina died,when the second half began argentina continued winning out,BLEU = 10.90 50.0/20.0/12.5/8.3 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9)
543,common_voice_es_18950399.mp3,se ha dormido en el tren y se ha pasado de parada,he is buried in a tent and he has gone away,they have fallen asleep in the train and missed the stop,BLEU = 4.46 18.2/5.0/2.8/1.6 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11)
544,common_voice_es_19641170.mp3,solo tras un tiempo crítico se tiró la puerta abajo,the door opened,it was only after a critical time that the door was broken down,BLEU = 1.96 66.7/50.0/50.0/0.0 (BP = 0.036 ratio = 0.231 hyp_len = 3 ref_len = 13)
545,common_voice_es_19618549.mp3,en bisutería otro material empleado es el acero inoxidable,and oxidable water,in costume jewelry stainless steel is another material that is used,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.069 ratio = 0.273 hyp_len = 3 ref_len = 11)
546,common_voice_es_19893551.mp3,estudió literatura francesa en atenas y periodismo en parís,he studied french literature in paris,he studied french literature in atenas and journalism in paris,BLEU = 43.17 100.0/100.0/75.0/66.7 (BP = 0.513 ratio = 0.600 hyp_len = 6 ref_len = 10)
547,common_voice_es_20044331.mp3,el mejor ejemplo es sin duda el canto del loco,best example is the psalm,the best example is undoubtedly el canto del loco,BLEU = 19.20 80.0/50.0/33.3/25.0 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9)
548,common_voice_es_20021848.mp3,finalizado el reality se mudó a nueva york donde estudió profesorado de yoga,it was moved to new york where he studied the university,after the reality show she moved to new york where she studied to be a yoga master,BLEU = 22.12 63.6/40.0/33.3/25.0 (BP = 0.580 ratio = 0.647 hyp_len = 11 ref_len = 17)
549,common_voice_es_19605959.mp3,desde que se retiró como jugador se convirtió en entrenador,he became a player,since he retired as player he became a coach,BLEU = 18.31 100.0/66.7/50.0/50.0 (BP = 0.287 ratio = 0.444 hyp_len = 4 ref_len = 9)
550,common_voice_es_19549169.mp3,se reivindicaba heredara de gestas del pueblo argentino contra toda forma de opresión,s the head of the algonquin aint it,she claimed herself as the heir of the achievements of the argentine people against any type of oppression,BLEU = 3.50 37.5/14.3/8.3/5.0 (BP = 0.287 ratio = 0.444 hyp_len = 8 ref_len = 18)
551,common_voice_es_19770077.mp3,es el más importante parque del sur de la ciudad,the most important part of the city,its the most important park in the south of the city,BLEU = 23.22 85.7/66.7/40.0/12.5 (BP = 0.565 ratio = 0.636 hyp_len = 7 ref_len = 11)
552,common_voice_es_18332484.mp3,ahora ya no me interesas,we havent tried,im not interested in you anymore,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 3 ref_len = 6)
553,common_voice_es_19124313.mp3,se inclinó por ser grabador aceptando las dificultades que suponía un oficio como este,he became a writer accepting the difficulties,he chose to be an engraver accepting the difficulties of such a profession,BLEU = 11.79 71.4/33.3/20.0/12.5 (BP = 0.424 ratio = 0.538 hyp_len = 7 ref_len = 13)
554,common_voice_es_19159452.mp3,la hospedería se transformó con el tiempo en ermita,time was changed,after a while the hostelry was transformed into a hermitage,BLEU = 2.67 33.3/25.0/25.0/0.0 (BP = 0.097 ratio = 0.300 hyp_len = 3 ref_len = 10)
555,common_voice_es_19717029.mp3,abad de la colegial jerezana,jerusalems college,abad of the college of jerez,BLEU = 6.77 50.0/50.0/0.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 2 ref_len = 6)
556,common_voice_es_19952620.mp3,posteriormente puso un molino y una carnicería,he was born in a church,later he opened a mill and a butcher shop,BLEU = 5.85 33.3/10.0/6.2/4.2 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9)
557,common_voice_es_19644776.mp3,esto llevó a la representación de una amplia gama de intereses y perspectivas,gave the representation of a wide range of interests and perspectives,this allowed the representation of a wide range of interests and perspectives,BLEU = 81.55 90.9/90.0/88.9/87.5 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12)
558,common_voice_es_19200344.mp3,el actual oficio es la combinación de los dos cargos anteriores,korean office is the combination of the previous garbage,the current profession is the combination of the two previous positions,BLEU = 37.41 66.7/50.0/42.9/33.3 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11)
559,common_voice_es_19141079.mp3,cinco personas fueron arrastrada por un caudaloso río todos resultaron heridos y rescatados,if people were asked for a violent death,five people were swept away by a mighty river all were injured and rescued,BLEU = 5.77 37.5/14.3/8.3/5.0 (BP = 0.472 ratio = 0.571 hyp_len = 8 ref_len = 14)
560,common_voice_es_18956272.mp3,¡ que no me gusta,the like,i dont like it,BLEU = 18.39 50.0/50.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 2 ref_len = 4)
561,common_voice_es_19607115.mp3,estas ceremonias recibían el nombre de misterios,the ceremonial was received by the priests,these ceremonies were commonly known as mysteries,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
562,common_voice_es_19960472.mp3,su tejido contiene escleritos calcáreos,his caulkers clerks,the skin is composed of calcareous sclerites,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.264 ratio = 0.429 hyp_len = 3 ref_len = 7)
563,common_voice_es_19720282.mp3,para evitarlo necesitan una poción que rompa el sello que la protege,he added it is a position that is made,to avoid it they need a potion that will break the seal that protects it,BLEU = 3.22 33.3/6.2/3.6/2.1 (BP = 0.513 ratio = 0.600 hyp_len = 9 ref_len = 15)
564,common_voice_es_18372323.mp3,a mi amiga sara le acaban de robar la mochila,they were able to find michela,my friend sara just got her backpack stolen,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
565,common_voice_es_18796570.mp3,y en el aire todo el calor de las fraguas de vulcano,in the air the heat of the vulcans,and you could feel the heat of vulcans forges in the air,BLEU = 21.79 87.5/57.1/33.3/10.0 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12)
566,common_voice_es_19613138.mp3,de niña estudió ballet en varias escuelas en santo domingo,he studied in several schools in santo domingo,as a child she studied ballet in various schools in santo domingo,BLEU = 23.21 75.0/42.9/33.3/20.0 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12)
567,common_voice_es_18897609.mp3,mi nave ha impactado aquí por equivocación,has been impacted here,my ship crashed here it was a mistake,BLEU = 5.88 25.0/16.7/12.5/12.5 (BP = 0.368 ratio = 0.500 hyp_len = 4 ref_len = 8)
568,common_voice_es_19609151.mp3,sin embargo su apelación fue rechazada,however his appeal was rejected,however the appeal was rejected,BLEU = 42.73 80.0/50.0/33.3/25.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
569,common_voice_es_19716502.mp3,la espada oxidada se transforma en un enorme colmillo de perro,accidation is transformed into a huge rain,the rusty sword turns into a huge dogs fang,BLEU = 18.37 42.9/33.3/20.0/12.5 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
570,common_voice_es_19608228.mp3,se dice que el estilo de lynch de trabajo es visualmente elegante,the lynch style is very elegant,lynchs work style is said to be visually elegant,BLEU = 10.90 50.0/20.0/12.5/8.3 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9)
571,common_voice_es_19764026.mp3,la mayoría de las ganadoras de miss nicaragua han sido de managua,the majority of miss macrobbands had died,most of miss nicaragua winners were natives to managua,BLEU = 9.87 28.6/16.7/10.0/6.2 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
572,common_voice_es_19594722.mp3,a gould,gold,a gould,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 1 ref_len = 2)
573,common_voice_es_19690513.mp3,inició su carrera militar como cadete del cuerpo de alabarderos del virrey,he started his military career as the head of a barter of the guardian,his first step in his military career was as a corps cadet for viceroys halberdiers,BLEU = 11.18 35.7/15.4/8.3/4.5 (BP = 0.931 ratio = 0.933 hyp_len = 14 ref_len = 15)
574,common_voice_es_18781962.mp3,en ella debían vivir mis tías,they had to live with me,my aunts should have been living there,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7)
575,common_voice_es_19612241.mp3,doctorado doctor en ciencias de lo fiscal por el instituto de especialización para ejecutivos,hes a doctor in the education institute,p h d doctor of fiscal sciences from the institute of specialization for executives,BLEU = 3.18 42.9/8.3/5.0/3.1 (BP = 0.368 ratio = 0.500 hyp_len = 7 ref_len = 14)
576,common_voice_es_19722328.mp3,todo en la vida tiene un principio y un fin,life has a beginning and end,everything has a beginning and an end in life,BLEU = 34.11 100.0/60.0/50.0/33.3 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9)
577,common_voice_es_19121726.mp3,el derecho solo debe constituirse en el vehículo y praxis de esos principios superiores,the right is only to be found in the vehicle and practice of its superior principles,the law should only constitute the vehicle and praxis of these higher principles,BLEU = 11.25 43.8/13.3/7.1/3.8 (BP = 1.000 ratio = 1.231 hyp_len = 16 ref_len = 13)
578,common_voice_es_20007694.mp3,en la conferencia kornílov fue aclamado por los representantes de la derecha,the conference was acclaimed,rightwing representatives hailed kornilov during the conference,BLEU = 15.09 50.0/33.3/25.0/25.0 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7)
579,common_voice_es_19134958.mp3,jeremy hart de popmatters se mostró más neutral en su crítica a bleed american,jeremy hurd of poplars was more neutral than his american critics,jeremy hart of pop matters was more neutral in his review of bleed american,BLEU = 13.13 63.6/20.0/11.1/6.2 (BP = 0.761 ratio = 0.786 hyp_len = 11 ref_len = 14)
580,common_voice_es_19618547.mp3,esta estructura cíclica está compuesta por un átomo de nitrógeno y cuatro de carbono,this cyclical structure is built by nitrogen and for carbons,this cyclic structure is made up of a nitrogen atom and four carbon atoms,BLEU = 7.07 50.0/11.1/6.2/3.6 (BP = 0.670 ratio = 0.714 hyp_len = 10 ref_len = 14)
581,common_voice_es_20063183.mp3,una segunda vuelta desastrosa,a very hot summer,it was a bad second round,BLEU = 9.69 25.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6)
582,common_voice_es_19685285.mp3,la madera del tallo y la corteza en polvo se considera un afrodisíaco masculino,tall man and the head are considered alike,stem wood and bark powder are considered a male aphrodisiac,BLEU = 9.52 37.5/14.3/8.3/5.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
583,common_voice_es_19762450.mp3,remake de pánico en el transiberiano,he was born in transitarion,the remake of panic on the trans siberian,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.549 ratio = 0.625 hyp_len = 5 ref_len = 8)
584,common_voice_es_19997918.mp3,las superficies de inserción muscular indican una musculatura desarrollada,insertion is indicated,muscular insertion surfaces show a developed musculature,BLEU = 7.25 33.3/25.0/25.0/0.0 (BP = 0.264 ratio = 0.429 hyp_len = 3 ref_len = 7)
585,common_voice_es_19605957.mp3,fue en ese momento cuando pudieron ver los cuerpos en el suelo,he was buried in this moment,it was at that moment when they could see the bodies on the floor,BLEU = 2.54 33.3/10.0/6.2/4.2 (BP = 0.264 ratio = 0.429 hyp_len = 6 ref_len = 14)
586,common_voice_es_19951906.mp3,fue entrenado por steve smith,he was trained by steve smith,he was coached by steve smith,BLEU = 37.99 83.3/60.0/25.0/16.7 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
587,common_voice_es_18959141.mp3,vete al fondo venga,come on,go to the bottom come on,BLEU = 13.53 100.0/100.0/0.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 2 ref_len = 6)
588,common_voice_es_19757562.mp3,el canal podrá utilizarse tanto por deportistas profesionales como por usuarios ocasionales,a channel can be used for a professional deportment,the channel may be used by professional athletes and occasional users,BLEU = 9.08 44.4/12.5/7.1/4.2 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11)
589,common_voice_es_19770079.mp3,tuvo una vida agitada,he had a good life,hes had a hectic life,BLEU = 23.64 60.0/25.0/16.7/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
590,common_voice_es_19709531.mp3,con más de cien soldados que tomaron parte en el operativo fueron contabilizados,more than one hundred soldiers they were buried in the ground,over a hundred soldiers were reported in the operations,BLEU = 11.21 45.5/20.0/5.6/3.1 (BP = 1.000 ratio = 1.222 hyp_len = 11 ref_len = 9)
591,common_voice_es_18942527.mp3,la criolla estaba en el huerto tendida en una hamaca colgada de dos árboles,church was in a garden with a row of trees,the creole was in the garden lying in a hammock hung by two trees,BLEU = 8.41 50.0/22.2/6.2/3.6 (BP = 0.670 ratio = 0.714 hyp_len = 10 ref_len = 14)
592,common_voice_es_19979352.mp3,se propaga actualmente por mauritania egipto por israel grecia y turquía,its partly made for maurice ejects israel greek and turkish,it is currently spreading through mauritania egypt israel greece and turkey,BLEU = 4.52 20.0/5.6/3.1/1.8 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11)
593,common_voice_es_19882715.mp3,las canciones pueden dividirse entre formales e informales,sons can be divided between formal and informal,songs may be classified into formal and informal songs,BLEU = 19.49 50.0/28.6/16.7/10.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9)
594,common_voice_es_19141077.mp3,y los participantes se habían protegido bien,the participants were well protected,and the participants had protected themselves very well,BLEU = 13.94 80.0/25.0/16.7/12.5 (BP = 0.549 ratio = 0.625 hyp_len = 5 ref_len = 8)
595,common_voice_es_20046532.mp3,el ayuntamiento de pisa concedió su nombre a una de sus calles,he gave his name one of his sons,the city council of pisa gave his name to one of its streets,BLEU = 13.84 62.5/42.9/16.7/10.0 (BP = 0.535 ratio = 0.615 hyp_len = 8 ref_len = 13)
596,common_voice_es_19955701.mp3,más tarde fue nombrado vicario general de la sede metropolitana de valencia,ada he was made vicar general of valencia metropolitan,later he was designated vicar general of the metropolitan headquarters in valencia,BLEU = 17.39 77.8/37.5/14.3/8.3 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12)
597,common_voice_es_19977544.mp3,las deserciones fueron cuantiosas fueron capturados aproximadamente seiscientos rebeldes armamento y otras pertenencias,disabled versions were approximately three hundred travels and other detentions,the defections were significant approximately six hundred rebels weapons and other possessions were captured,BLEU = 7.07 50.0/11.1/6.2/3.6 (BP = 0.670 ratio = 0.714 hyp_len = 10 ref_len = 14)
598,common_voice_es_19767372.mp3,su matrimonio no está legalmente reconocido en bulgaria,he is not legally recognised in the barbarian,their marriage is not legally accepted in bulgaria,BLEU = 22.09 50.0/28.6/16.7/10.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8)
599,common_voice_es_18971643.mp3,la monja cerró la puerta y alejóse como una sombra llamándome con vago ademán,he went to the door and went back to the room,the nun closed the door went away as shadow calling me with a vague gesture,BLEU = 6.20 36.4/10.0/5.6/3.1 (BP = 0.695 ratio = 0.733 hyp_len = 11 ref_len = 15)
600,common_voice_es_19613136.mp3,the kids are the same,kids are the same,the kids are the same,BLEU = 77.88 100.0/100.0/100.0/100.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
601,common_voice_es_19994871.mp3,pearson ha sido víctima de acoso escolar durante su vida,he has been a teacher during his life,pearson has suffered bullying during his school days,BLEU = 12.22 37.5/14.3/8.3/5.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8)
602,common_voice_es_18425701.mp3,no llego a comprenderlo cerdo inculto ,numbers sounded,i cant understand it illiterate pig,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 2 ref_len = 6)
603,common_voice_es_18758541.mp3,te vendrán pesares sin que los buscares,i wont go back,you will have regrets m,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
604,common_voice_es_19617606.mp3,en su construcción según se estipulaba en las condiciones se empleó piedra toba,it was relegated in the conditions,in its construction according to the stipulated conditions tufa stone was used,BLEU = 4.22 66.7/10.0/6.2/4.2 (BP = 0.368 ratio = 0.500 hyp_len = 6 ref_len = 12)
605,common_voice_es_19608226.mp3,es un aluminosilicato de bario que cristaliza en el sistema cristalino monoclínico,the aluminum silicate with a monoculous incrustation,it is an aluminosilicate of barium which crystallizes in the monoclinic crystalline system,BLEU = 2.79 14.3/8.3/5.0/3.1 (BP = 0.424 ratio = 0.538 hyp_len = 7 ref_len = 13)
606,common_voice_es_19619693.mp3,se inspira viajando para luego encerrarse en su estudio a pintar,inspired him to his studio,he takes his inspiration from travel and then retires to his studio to paint,BLEU = 6.57 60.0/50.0/33.3/25.0 (BP = 0.165 ratio = 0.357 hyp_len = 5 ref_len = 14)
607,common_voice_es_19687044.mp3,es nativa de florida y de indias occidentales,native to florida and east india,its native to florida and the west indies,BLEU = 36.41 66.7/60.0/50.0/33.3 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
608,common_voice_es_19655360.mp3,david vázquez es un jugador formado en la cantera del real madrid,david basque is a player born in the rio grande,david vázquez is a soccer player who has been trained in real madrids field,BLEU = 7.07 50.0/11.1/6.2/3.6 (BP = 0.670 ratio = 0.714 hyp_len = 10 ref_len = 14)
609,common_voice_es_19670689.mp3,esta maquinaria se puede adaptar fácilmente para formalizar oraciones con cuantificadores del lenguaje natural,this machine can be used for formalizing the natural language,this machinery may be easily adapted to build sentences with quantifiers from natural language,BLEU = 6.69 40.0/11.1/6.2/3.6 (BP = 0.670 ratio = 0.714 hyp_len = 10 ref_len = 14)
