,Unnamed: 0,path,source_text,pred_text,ref_text,ASR_BLEU,COMET,METEOR,BLASER
486,486,common_voice_es_19622221.mp3,caracterizó cientos de especímenes de líquenes aunque fue muy conservadora en declarar nuevas especies,it characterized several species species,she outlined the characteristics of thousands of lichens specimens however she was very conservative when declaring new species,BLEU = 0.79 20.0/12.5/8.3/6.2 (BP = 0.074 ratio = 0.278 hyp_len = 5 ref_len = 18),0.4621677100658417,0.02994011976047904,2.86710262298584
487,487,common_voice_es_19728147.mp3,contrajo matrimonio con maría isabel mackenna jordán,he was married to maria as a bulwark in the jordan,he married to maria isabel mackenna jordan,BLEU = 15.85 45.5/20.0/11.1/6.2 (BP = 1.000 ratio = 1.571 hyp_len = 11 ref_len = 7),0.4596472382545471,0.6027027027027028,3.454549789428711
488,488,common_voice_es_19878296.mp3,tiene tres cuerpos y un chapitel,it has three bodies in the chapel,it has three bodies and a spire,BLEU = 41.11 57.1/50.0/40.0/25.0 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7),0.6087526082992554,0.5669642857142857,3.630079984664917
489,489,common_voice_es_19962305.mp3,la membresía es mutuamente excluyente entre las dos organizaciones,the member is usually included among the organizations,membership is reciprocally exclusive between the two organizations,BLEU = 7.27 37.5/7.1/4.2/2.5 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.5802666544914246,0.1875,3.9184937477111816
490,490,common_voice_es_19733521.mp3,su misión era la de acometer los asedios mayores,his mission was to become the mayors,their mission was to make the major assaults,BLEU = 22.77 57.1/33.3/20.0/12.5 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.578831136226654,0.4746835443037974,3.531238317489624
491,491,common_voice_es_19321489.mp3,dirigida por adam mckay y escrita por este último y will ferrell,identified by adam mc clave described by this last one,directed by adam mckay and written by him and will ferrell,BLEU = 8.40 30.0/11.1/6.2/3.6 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11),0.4747961461544037,0.23445463812436282,3.0837526321411133
492,492,common_voice_es_19720271.mp3,en esa diócesis permaneció más de veinte años,he remained more than twenty years,he stayed in that diocese for more than twenty years,BLEU = 27.59 83.3/60.0/50.0/33.3 (BP = 0.513 ratio = 0.600 hyp_len = 6 ref_len = 10),0.6614281535148621,0.6134259259259259,4.0708327293396
493,493,common_voice_es_20000734.mp3,el consejo de jefes asesora al presidente sobre leyes y costumbres tradicionales,hes the president of the conseil of the traditions,the council of chiefs is the presidents advisory group on traditional laws and customs,BLEU = 3.60 33.3/6.2/3.6/2.1 (BP = 0.574 ratio = 0.643 hyp_len = 9 ref_len = 14),0.5739323496818542,0.1851851851851852,2.957435131072998
494,494,common_voice_es_19659612.mp3,fue miembro electo de la academia prusiana de las ciencias,he was a member of the russian academy of sciences,he was an elected member of the prussian academy of sciences,BLEU = 27.01 80.0/55.6/25.0/7.1 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11),0.8916409611701965,0.7145928899082569,3.9771530628204346
495,495,common_voice_es_19614322.mp3,juega como extremo,its called extreme,he plays as a striker,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.513 ratio = 0.600 hyp_len = 3 ref_len = 5),0.4539952576160431,0.0,3.3937602043151855
496,496,common_voice_es_18794793.mp3,plata de un compadre señor,he has a father mister,coin from a fella sir,BLEU = 10.68 20.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5),0.45857474207878113,0.10000000000000002,3.0968501567840576
497,497,common_voice_es_19655027.mp3,corbeil compuso música para la televisión y el cine,hobart plays music for television and film,corbeil composed music both for t v and the cinema,BLEU = 5.63 42.9/8.3/5.0/3.1 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10),0.7899437546730042,0.20618556701030927,4.086019039154053
498,498,common_voice_es_19654667.mp3,tras ello pasó a ser ministro plenipotenciario en túnez,he went back to the ministry and tunes,after that he became minister plenipotentiary in tunisia,BLEU = 5.52 12.5/7.1/4.2/2.5 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.41199979186058044,0.0625,3.1895298957824707
499,499,common_voice_es_18480832.mp3,eso las lentas ninguna lenta ,thats not enough,great the slowest none is slow,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 3 ref_len = 6),0.47108253836631775,0.0,2.937541961669922
500,500,common_voice_es_19869366.mp3,nunca regresaron a san francisco,they never returned to san francisco,they never came back to san francisco,BLEU = 32.16 83.3/60.0/25.0/16.7 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7),0.9674608111381531,0.7014492753623188,4.669858932495117
501,501,common_voice_es_19603846.mp3,algunas de estas otras profesiones tienen sus propias especialidades,some of these are the professions have their own specialties,these other professions in some cases are divided into different specializations,BLEU = 5.37 40.0/5.6/3.1/1.8 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11),0.7763082981109619,0.1834862385321101,4.406522750854492
502,502,common_voice_es_19715606.mp3,difamar a mahoma se pena la muerte,the death is over,belittling mohama is punished with death penalty,BLEU = 8.97 50.0/16.7/12.5/12.5 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7),0.3992539644241333,0.14925373134328357,2.4577174186706543
503,503,common_voice_es_19595712.mp3,y una receta para crear pintura,and i return to create painting,and a recipe to create paint,BLEU = 17.97 50.0/20.0/12.5/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.6664100885391235,0.625,3.891860246658325
504,504,common_voice_es_19738531.mp3,reglamento de mercados,the market agreement,market regulations,BLEU = 27.52 33.3/25.0/25.0/0.0 (BP = 1.000 ratio = 1.500 hyp_len = 3 ref_len = 2),0.8831036686897278,0.2380952380952381,4.051185607910156
505,505,common_voice_es_19618919.mp3,en el resto de los casos se suele corregir mediante intervención quirúrgica,in the rest of the cases it is used as a chronicle learning to mention,it is usually corrected through a surgical intervention in the remaining cases,BLEU = 8.23 40.0/14.3/3.8/2.1 (BP = 1.000 ratio = 1.250 hyp_len = 15 ref_len = 12),0.46554645895957947,0.38991206238593,3.3697330951690674
506,506,common_voice_es_19667209.mp3,es el mejor puerto del área,its the best part of the area,its the best port in the region,BLEU = 26.27 57.1/33.3/20.0/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7),0.7358362674713135,0.6914285714285714,3.7945237159729004
507,507,common_voice_es_19957772.mp3,y como era preceptivo se legalizó la situación del territorio,and as a preceptor the situation was legalized,and since it was mandatory the situation of the territory was legalized,BLEU = 10.02 62.5/28.6/8.3/5.0 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12),0.6422281861305237,0.3206896551724139,3.6270532608032227
508,508,common_voice_es_20057785.mp3,compagina esta labor con su trabajo como bombero en el ayuntamiento de murcia,he works with his work as a bomber,he combines this work with his job as a fireman in the city of murcia,BLEU = 7.21 75.0/28.6/8.3/5.0 (BP = 0.417 ratio = 0.533 hyp_len = 8 ref_len = 15),0.5373485088348389,0.35742035742035744,3.0647945404052734
509,509,common_voice_es_18571464.mp3,la niña chole me llamó temblorosa,the girl came back,niña chole called me trembling,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5),0.5166661143302917,0.0,2.8526341915130615
510,510,common_voice_es_19046334.mp3,su lealtad era legendaria,it was lightening,his devotion was legendary,BLEU = 19.72 33.3/25.0/25.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4),0.5120933055877686,0.12820512820512822,2.6595253944396973
511,511,common_voice_es_20065354.mp3,a los quince años de edad se alistó en la armada invencible,in fifteen years of age he went back to the immensity,at age fifteen he joined the invincible navy,BLEU = 5.30 36.4/5.0/2.8/1.6 (BP = 1.000 ratio = 1.375 hyp_len = 11 ref_len = 8),0.5236983299255371,0.24096385542168677,3.7986598014831543
512,512,common_voice_es_19607112.mp3,en todo caso a mlle,in all cases,if anything to mlle,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4),0.5133476853370667,0.0,3.3374593257904053
513,513,common_voice_es_19666862.mp3,el pico es fusco con la base de la mandíbula gris claro,the pit is covered with the bass of cricket,the beak is almost black with the base of the jaw light grey,BLEU = 7.69 55.6/12.5/7.1/4.2 (BP = 0.641 ratio = 0.692 hyp_len = 9 ref_len = 13),0.4074384868144989,0.19841269841269843,2.9000818729400635
514,514,common_voice_es_18372324.mp3,año nuevo vida nueva,nea,new year new life,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.050 ratio = 0.250 hyp_len = 1 ref_len = 4),0.3614341914653778,0.0,2.4510574340820312
515,515,common_voice_es_18976641.mp3,nadie merece ser un segundo plato,i wont have a second time,nobody deserves to be second plate,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.5451096892356873,0.08333333333333333,3.1075382232666016
516,516,common_voice_es_19960475.mp3,el apoyo lo ofrecen un equipo de supervisores de entrenamiento y práctica,the tank offers a supervisor team in practice,support is provided by a team of supervisors for training and practice,BLEU = 4.41 37.5/7.1/4.2/2.5 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12),0.558821976184845,0.17241379310344826,3.4712963104248047
517,517,common_voice_es_19720285.mp3,durante mucho tiempo fue novia del productor al borda,during much time she was the producer of old books,for a long time she was producer al bordas girlfriend,BLEU = 16.78 40.0/22.2/12.5/7.1 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.522671103477478,0.37500000000000006,3.20211124420166
518,518,common_voice_es_18918935.mp3,esta afición a dormir en un regazo femenino la conservo todavía,this affiliation will end in a female relevance,i still keep this fondness i have for sleeping on a female lap,BLEU = 6.54 37.5/14.3/8.3/5.0 (BP = 0.535 ratio = 0.615 hyp_len = 8 ref_len = 13),0.5156764388084412,0.20444444444444443,3.055074453353882
519,519,common_voice_es_19760406.mp3,su hábitat natural son las selvas de tierras bajas subtropicales o tropicales,its natural habitats are forests forests and tropical forests,the jungles of subtropical or tropical lowlands are its natural habitat,BLEU = 9.08 44.4/12.5/7.1/4.2 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11),0.5911083817481995,0.41296296296296303,3.994358539581299
520,520,common_voice_es_19638754.mp3,allí trabajó como obrero aprendiendo el oficio de carpintero y constructor,that he worked as a worker and a teacher,there he worked as a workman learning the skills of a carpenter and a builder,BLEU = 18.22 66.7/50.0/28.6/16.7 (BP = 0.513 ratio = 0.600 hyp_len = 9 ref_len = 15),0.6239648461341858,0.39062499999999994,3.2981200218200684
521,521,common_voice_es_19716505.mp3,el entrenador que lo hace debutar es rosendo hernández,well send her around as a teacher,the coach who makes his debut is rosendo hernandez,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9),0.4450012147426605,0.0,2.243500232696533
522,522,common_voice_es_19797846.mp3,escoltas roger esteller alberto angulo,it is called the worst style of bertram,bodyguards roger esteller alberto angulo,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.600 hyp_len = 8 ref_len = 5),0.41537073254585266,0.0,2.372692823410034
523,523,common_voice_es_19599102.mp3,hay muchos enfoques que se pueden utilizar para validar un modelo de computadora,there are many things that can be used to validate and compute a model,many methods can be used to validate a computer model,BLEU = 29.90 57.1/30.8/25.0/18.2 (BP = 1.000 ratio = 1.400 hyp_len = 14 ref_len = 10),0.8764331936836243,0.7911918328584996,4.257577896118164
524,524,common_voice_es_18742982.mp3,ha sido un beso sin importancia ya ,it has been very important,it was just a kiss,BLEU = 10.68 20.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5),0.5294472575187683,0.10000000000000002,3.2365570068359375
525,525,common_voice_es_19690514.mp3,mientras que las hinchadas visitantes son ubicadas en la tribuna norte,the visitors are located in the north tribune,on the other hand visiting teams fans are located in the northern stand,BLEU = 19.57 62.5/42.9/33.3/20.0 (BP = 0.535 ratio = 0.615 hyp_len = 8 ref_len = 13),0.757201611995697,0.3872,3.7015509605407715
526,526,common_voice_es_18648696.mp3,sólo quiero hablar contigo un minuto,we only want to know a minute,i just want to talk to you for a minute,BLEU = 12.10 57.1/33.3/10.0/6.2 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10),0.6297921538352966,0.32538659793814434,3.9466097354888916
527,527,common_voice_es_20027424.mp3,de esta forma mahoma se convirtió en su padrastro,in this way mahomet became his father,this way mahoma became his stepfather,BLEU = 18.58 57.1/33.3/10.0/6.2 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6),0.9086936116218567,0.6147540983606558,4.255797863006592
528,528,common_voice_es_19640090.mp3,es el primer contenido descargable que contiene operaciones especiales,its the first special operations,this is the first downloadable content that contains special operations,BLEU = 11.12 80.0/50.0/16.7/12.5 (BP = 0.368 ratio = 0.500 hyp_len = 5 ref_len = 10),0.7539872527122498,0.39473684210526316,3.476538896560669
529,529,common_voice_es_19602251.mp3,fue construida por los alemanes durante la segunda guerra mundial,he was built for the germans during the world war,during world war two the germans built it,BLEU = 13.13 60.0/22.2/6.2/3.6 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8),0.8735987544059753,0.5199864498644986,4.601668357849121
530,530,common_voice_es_18388363.mp3,en zonas costeras existe un mayor acúmulo de moléculas de agua en el aire,theres a major cumulation of water molecules in the air,in coastal areas theres a higher amount of water molecules in the air,BLEU = 43.07 80.0/66.7/50.0/42.9 (BP = 0.741 ratio = 0.769 hyp_len = 10 ref_len = 13),0.8164929747581482,0.625,4.105167388916016
531,531,common_voice_es_19745980.mp3,dos matices rodean a esta idea,you must have this idea,two nuances are involved in this idea,BLEU = 14.32 40.0/25.0/16.7/12.5 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7),0.539148211479187,0.275735294117647,3.1854705810546875
532,532,common_voice_es_19599781.mp3,el resto de los campeones se distribuyen en otras áreas,the rest of the teams are distributed in other areas,the other champions belong to several areas,BLEU = 5.52 30.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.429 hyp_len = 10 ref_len = 7),0.727301299571991,0.2054794520547945,4.176923751831055
533,533,common_voice_es_18332483.mp3,¿ estamos desbordados con los nuevos y me pide un picadero ,we are disabled with new ones,we are outpouring with the new people and he asks me a riding school,BLEU = 5.09 66.7/20.0/12.5/8.3 (BP = 0.264 ratio = 0.429 hyp_len = 6 ref_len = 14),0.3538818061351776,0.23910984848484848,2.6848411560058594
534,534,common_voice_es_19961467.mp3,tuvieron nueve niños,they had nine children,they were parents of nine children,BLEU = 21.44 75.0/33.3/25.0/25.0 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6),0.9000465273857117,0.4406130268199233,4.5781097412109375
535,535,common_voice_es_20002973.mp3,había sido verdugo de los tiempos de rufino barrios y barrundia,he had been buried in the neighborhoods of rufino and byron,he had been an executioner in the times of rufino barrios and barrundia,BLEU = 17.68 72.7/40.0/11.1/6.2 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13),0.5138612389564514,0.5859375000000001,3.4990792274475098
536,536,common_voice_es_19767148.mp3,es un artista comprometido con las causas sociales,hes an artist with social causes,he is an artist who is committed to social causes,BLEU = 11.79 66.7/40.0/12.5/8.3 (BP = 0.513 ratio = 0.600 hyp_len = 6 ref_len = 10),0.8896377086639404,0.46458333333333335,4.4820990562438965
537,537,common_voice_es_19124314.mp3,sofía nació en italia y tenía tres hijas,sophia was born in italy,sofia was born in italy and had three daughters,BLEU = 30.05 80.0/75.0/66.7/50.0 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9),0.7698971629142761,0.46148255813953487,3.97999906539917
538,538,common_voice_es_19625977.mp3,los ojos laterales están dispuestos en una recta o serie casi recta,the latter are covered in a rectified or rectified series,the side eyes are arranged in a straight line or almost straight series,BLEU = 8.18 60.0/11.1/6.2/3.6 (BP = 0.741 ratio = 0.769 hyp_len = 10 ref_len = 13),0.39905521273612976,0.33573928258967634,3.2142670154571533
539,539,common_voice_es_19134646.mp3,de esta terna se elige el director del área metropolitana,its located in this area,the director of the metropolitan area will be elected from that shortlist,BLEU = 2.63 20.0/12.5/8.3/6.2 (BP = 0.247 ratio = 0.417 hyp_len = 5 ref_len = 12),0.4652612507343292,0.04424778761061946,2.7917914390563965
540,540,common_voice_es_19200343.mp3,la piedra resulta ser la clave para transformar los metales en oro,the fleur is used to transform metals,the stone turns to be the key to make metals turn into gold,BLEU = 3.67 42.9/8.3/5.0/3.1 (BP = 0.424 ratio = 0.538 hyp_len = 7 ref_len = 13),0.6172122359275818,0.16129032258064518,3.4404897689819336
541,541,common_voice_es_19730535.mp3,bermúdez no se pliega a nadie,medea doesnt like it,bermudez does not give in to anyone,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7),0.4318965971469879,0.0,2.347745656967163
542,542,common_voice_es_19676066.mp3,al comenzar el segundo tiempo argentina siguió prevaleciendo,ah ive had a second time our gentina died,when the second half began argentina continued winning out,BLEU = 4.77 11.1/6.2/3.6/2.1 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9),0.3781680166721344,0.05555555555555555,2.349982738494873
543,543,common_voice_es_18950399.mp3,se ha dormido en el tren y se ha pasado de parada,it is buried in the sun and it has gone out,they have fallen asleep in the train and missed the stop,BLEU = 8.30 27.3/10.0/5.6/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.35858502984046936,0.18181818181818182,2.7014031410217285
544,544,common_voice_es_19641170.mp3,solo tras un tiempo crítico se tiró la puerta abajo,after a critical time the door opened,it was only after a critical time that the door was broken down,BLEU = 20.75 85.7/66.7/40.0/25.0 (BP = 0.424 ratio = 0.538 hyp_len = 7 ref_len = 13),0.7960459589958191,0.47491039426523307,4.146574020385742
545,545,common_voice_es_19618549.mp3,en bisutería otro material empleado es el acero inoxidable,its incredible,in costume jewelry stainless steel is another material that is used,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.011 ratio = 0.182 hyp_len = 2 ref_len = 11),0.37360861897468567,0.0,2.503666400909424
546,546,common_voice_es_19893551.mp3,estudió literatura francesa en atenas y periodismo en parís,he studied french literature in paris,he studied french literature in atenas and journalism in paris,BLEU = 43.17 100.0/100.0/75.0/66.7 (BP = 0.513 ratio = 0.600 hyp_len = 6 ref_len = 10),0.8333070278167725,0.6134259259259259,4.174432754516602
547,547,common_voice_es_20044331.mp3,el mejor ejemplo es sin duda el canto del loco,the best example is the song song,the best example is undoubtedly el canto del loco,BLEU = 30.90 57.1/50.0/40.0/25.0 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9),0.6519615054130554,0.42613636363636365,3.479055404663086
548,548,common_voice_es_20021848.mp3,finalizado el reality se mudó a nueva york donde estudió profesorado de yoga,he moved to new york where he studied at the university of york,after the reality show she moved to new york where she studied to be a yoga master,BLEU = 23.12 53.8/33.3/27.3/20.0 (BP = 0.735 ratio = 0.765 hyp_len = 13 ref_len = 17),0.602268636226654,0.2108433734939759,2.844247817993164
549,549,common_voice_es_19605959.mp3,desde que se retiró como jugador se convirtió en entrenador,he became a player,since he retired as player he became a coach,BLEU = 18.31 100.0/66.7/50.0/50.0 (BP = 0.287 ratio = 0.444 hyp_len = 4 ref_len = 9),0.6613799929618835,0.4411764705882353,3.4153058528900146
550,550,common_voice_es_19549169.mp3,se reivindicaba heredara de gestas del pueblo argentino contra toda forma de opresión,its found here in the argentine and in the interior,she claimed herself as the heir of the achievements of the argentine people against any type of oppression,BLEU = 4.17 30.0/11.1/6.2/3.6 (BP = 0.449 ratio = 0.556 hyp_len = 10 ref_len = 18),0.3146154582500458,0.08720930232558138,2.75053071975708
551,551,common_voice_es_19770077.mp3,es el más importante parque del sur de la ciudad,its the most important part of the city,its the most important park in the south of the city,BLEU = 34.36 87.5/71.4/50.0/20.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11),0.8242914080619812,0.5931718481785236,3.534270763397217
552,552,common_voice_es_18332484.mp3,ahora ya no me interesas,now we are interested,im not interested in you anymore,BLEU = 9.69 25.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6),0.5872192978858948,0.08620689655172413,3.6770548820495605
553,553,common_voice_es_19124313.mp3,se inclinó por ser grabador aceptando las dificultades que suponía un oficio como este,he became a writer accepting the difficulties,he chose to be an engraver accepting the difficulties of such a profession,BLEU = 11.79 71.4/33.3/20.0/12.5 (BP = 0.424 ratio = 0.538 hyp_len = 7 ref_len = 13),0.6814557909965515,0.35967741935483877,3.456645965576172
554,554,common_voice_es_19159452.mp3,la hospedería se transformó con el tiempo en ermita,the hospital was transformed,after a while the hostelry was transformed into a hermitage,BLEU = 7.89 75.0/33.3/25.0/25.0 (BP = 0.223 ratio = 0.400 hyp_len = 4 ref_len = 10),0.6182741522789001,0.27186761229314416,3.014089345932007
555,555,common_voice_es_19717029.mp3,abad de la colegial jerezana,cherrisonne collegio,abad of the college of jerez,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 2 ref_len = 6),0.46609464287757874,0.0,3.185380220413208
556,556,common_voice_es_19952620.mp3,posteriormente puso un molino y una carnicería,later he went to a farm,later he opened a mill and a butcher shop,BLEU = 10.90 50.0/20.0/12.5/8.3 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9),0.5866104960441589,0.2937420178799489,3.300492763519287
557,557,common_voice_es_19644776.mp3,esto llevó a la representación de una amplia gama de intereses y perspectivas,this was the representation of a wide range of interests and perspectives,this allowed the representation of a wide range of interests and perspectives,BLEU = 82.65 91.7/81.8/80.0/77.8 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12),0.9328970313072205,0.9139118457300276,4.778472900390625
558,558,common_voice_es_19200344.mp3,el actual oficio es la combinación de los dos cargos anteriores,the current office is the combination of the previous cargoes,the current profession is the combination of the two previous positions,BLEU = 42.27 80.0/55.6/37.5/28.6 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11),0.5531546473503113,0.7145928899082569,3.859786033630371
559,559,common_voice_es_19141079.mp3,cinco personas fueron arrastrada por un caudaloso río todos resultaron heridos y rescatados,fifty people were arrested for a violent death,five people were swept away by a mighty river all were injured and rescued,BLEU = 5.77 37.5/14.3/8.3/5.0 (BP = 0.472 ratio = 0.571 hyp_len = 8 ref_len = 14),0.4493374228477478,0.11194029850746268,3.28261399269104
560,560,common_voice_es_18956272.mp3,¡ que no me gusta,dont like it,i dont like it,BLEU = 71.65 100.0/100.0/100.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4),0.9540575742721558,0.754985754985755,3.4831371307373047
561,561,common_voice_es_19607115.mp3,estas ceremonias recibían el nombre de misterios,he was received by mister,these ceremonies were commonly known as mysteries,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7),0.44357553124427795,0.0,2.742565155029297
562,562,common_voice_es_19960472.mp3,su tejido contiene escleritos calcáreos,it has been cocoa and clarks,the skin is composed of calcareous sclerites,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7),0.3627575933933258,0.0,2.841613292694092
563,563,common_voice_es_19720282.mp3,para evitarlo necesitan una poción que rompa el sello que la protege,to avoid it needs to be taken away,to avoid it they need a potion that will break the seal that protects it,BLEU = 8.57 37.5/28.6/16.7/10.0 (BP = 0.417 ratio = 0.533 hyp_len = 8 ref_len = 15),0.5438211560249329,0.13986013986013984,3.2250285148620605
564,564,common_voice_es_18372323.mp3,a mi amiga sara le acaban de robar la mochila,they went back to the church,my friend sara just got her backpack stolen,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8),0.4216141402721405,0.0,2.381424903869629
565,565,common_voice_es_18796570.mp3,y en el aire todo el calor de las fraguas de vulcano,and in the air the colour of the vulcans,and you could feel the heat of vulcans forges in the air,BLEU = 15.72 77.8/25.0/14.3/8.3 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12),0.6584646105766296,0.29914529914529914,3.771268844604492
566,566,common_voice_es_19613138.mp3,de niña estudió ballet en varias escuelas en santo domingo,he studied in several schools in santo domingo,as a child she studied ballet in various schools in santo domingo,BLEU = 23.21 75.0/42.9/33.3/20.0 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12),0.6630894541740417,0.4849137931034482,3.8355512619018555
567,567,common_voice_es_18897609.mp3,mi nave ha impactado aquí por equivocación,it has been impacted here,my ship crashed here it was a mistake,BLEU = 6.97 40.0/12.5/8.3/6.2 (BP = 0.549 ratio = 0.625 hyp_len = 5 ref_len = 8),0.4412379562854767,0.12987012987012989,3.2678980827331543
568,568,common_voice_es_19609151.mp3,sin embargo su apelación fue rechazada,however his appeal was rejected,however the appeal was rejected,BLEU = 42.73 80.0/50.0/33.3/25.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5),0.9529932141304016,0.7500000000000001,4.7824907302856445
569,569,common_voice_es_19716502.mp3,la espada oxidada se transforma en un enorme colmillo de perro,the accidation is transformed into a huge mass,the rusty sword turns into a huge dogs fang,BLEU = 19.49 50.0/28.6/16.7/10.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9),0.42206424474716187,0.4213483146067415,3.343855381011963
570,570,common_voice_es_19608228.mp3,se dice que el estilo de lynch de trabajo es visualmente elegante,the style of work is very elegant,lynchs work style is said to be visually elegant,BLEU = 6.98 57.1/8.3/5.0/3.1 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9),0.8268594145774841,0.2272727272727273,3.5674266815185547
571,571,common_voice_es_19764026.mp3,la mayoría de las ganadoras de miss nicaragua han sido de managua,the majority of miss mackerels babies have died,most of miss nicaragua winners were natives to managua,BLEU = 9.75 25.0/14.3/8.3/5.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9),0.4829152524471283,0.21067415730337075,3.0661892890930176
572,572,common_voice_es_19594722.mp3,a gould,gold,a gould,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 1 ref_len = 2),0.6000763773918152,0.0,3.089231014251709
573,573,common_voice_es_19690513.mp3,inició su carrera militar como cadete del cuerpo de alabarderos del virrey,he started his military career as the head of alabados,his first step in his military career was as a corps cadet for viceroys halberdiers,BLEU = 10.18 40.0/22.2/12.5/7.1 (BP = 0.607 ratio = 0.667 hyp_len = 10 ref_len = 15),0.674187421798706,0.3075862068965517,3.4522156715393066
574,574,common_voice_es_18781962.mp3,en ella debían vivir mis tías,and they had to live in those days,my aunts should have been living there,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7),0.37494370341300964,0.14084507042253522,2.983110189437866
575,575,common_voice_es_19612241.mp3,doctorado doctor en ciencias de lo fiscal por el instituto de especialización para ejecutivos,hes a daughter of education institute,p h d doctor of fiscal sciences from the institute of specialization for executives,BLEU = 2.54 33.3/10.0/6.2/4.2 (BP = 0.264 ratio = 0.429 hyp_len = 6 ref_len = 14),0.39359843730926514,0.07575757575757576,2.7705016136169434
576,576,common_voice_es_19722328.mp3,todo en la vida tiene un principio y un fin,the life has a beginning and end,everything has a beginning and an end in life,BLEU = 34.19 85.7/50.0/40.0/25.0 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9),0.9012052416801453,0.6392045454545455,4.141244888305664
